id_tarea,id_asignacion,nombre,fecha_asignacion,fecha_limite,estado,tiempo_estimado,tiempo_real,prioridad
15661,2857,Tarea genérica 15661,2016-12-29,2017-01-03,completada,5.0,5.5,media
15662,2857,Tarea genérica 15662,2016-06-24,2016-06-29,completada,5.0,5.5,media
15663,2857,Tarea genérica 15663,2016-11-01,2016-11-06,completada,5.0,5.5,media
15664,2857,Tarea genérica 15664,2016-06-12,2016-06-17,completada,5.0,5.5,media
15665,2857,Tarea genérica 15665,2017-03-26,2017-03-31,completada,5.0,5.5,media
15666,2858,Tarea genérica 15666,2017-03-24,2017-03-29,completada,5.0,5.5,media
15667,2858,Tarea genérica 15667,2016-11-22,2016-11-27,completada,5.0,5.5,media
15668,2858,Tarea genérica 15668,2016-08-18,2016-08-23,completada,5.0,5.5,media
15669,2858,Tarea genérica 15669,2016-08-16,2016-08-21,completada,5.0,5.5,media
15670,2858,Tarea genérica 15670,2016-10-24,2016-10-29,completada,5.0,5.5,media
15671,2859,Tarea genérica 15671,2016-07-22,2016-07-27,completada,5.0,5.5,media
15672,2859,Tarea genérica 15672,2016-10-07,2016-10-12,completada,5.0,5.5,media
15673,2859,Tarea genérica 15673,2017-04-21,2017-04-26,completada,5.0,5.5,media
15674,2859,Tarea genérica 15674,2017-04-23,2017-04-28,completada,5.0,5.5,media
15675,2860,Tarea genérica 15675,2016-09-05,2016-09-10,completada,5.0,5.5,media
15676,2860,Tarea genérica 15676,2016-12-22,2016-12-27,completada,5.0,5.5,media
15677,2860,Tarea genérica 15677,2016-10-02,2016-10-07,completada,5.0,5.5,media
15678,2860,Tarea genérica 15678,2016-06-11,2016-06-16,completada,5.0,5.5,media
15679,2860,Tarea genérica 15679,2016-06-04,2016-06-09,completada,5.0,5.5,media
15680,2860,Tarea genérica 15680,2016-07-04,2016-07-09,completada,5.0,5.5,media
15681,2860,Tarea genérica 15681,2016-05-28,2016-06-02,completada,5.0,5.5,media
15682,2861,Tarea genérica 15682,2019-01-25,2019-01-30,completada,5.0,5.5,media
15683,2861,Tarea genérica 15683,2018-10-31,2018-11-05,completada,5.0,5.5,media
15684,2861,Tarea genérica 15684,2019-02-22,2019-02-27,completada,5.0,5.5,media
15685,2861,Tarea genérica 15685,2018-12-05,2018-12-10,completada,5.0,5.5,media
15686,2861,Tarea genérica 15686,2018-11-30,2018-12-05,completada,5.0,5.5,media
15687,2862,Tarea genérica 15687,2018-10-30,2018-11-04,completada,5.0,5.5,media
15688,2862,Tarea genérica 15688,2019-03-04,2019-03-09,completada,5.0,5.5,media
15689,2862,Tarea genérica 15689,2019-01-16,2019-01-21,completada,5.0,5.5,media
15690,2862,Tarea genérica 15690,2019-03-18,2019-03-23,completada,5.0,5.5,media
15691,2862,Tarea genérica 15691,2019-04-02,2019-04-07,completada,5.0,5.5,media
15692,2862,Tarea genérica 15692,2018-12-25,2018-12-30,completada,5.0,5.5,media
15693,2862,Tarea genérica 15693,2018-12-26,2018-12-31,completada,5.0,5.5,media
15694,2862,Tarea genérica 15694,2018-11-11,2018-11-16,completada,5.0,5.5,media
15695,2863,Tarea genérica 15695,2018-12-14,2018-12-19,completada,5.0,5.5,media
15696,2863,Tarea genérica 15696,2019-04-05,2019-04-10,completada,5.0,5.5,media
15697,2863,Tarea genérica 15697,2019-01-24,2019-01-29,completada,5.0,5.5,media
15698,2863,Tarea genérica 15698,2019-04-03,2019-04-08,completada,5.0,5.5,media
15699,2864,Tarea genérica 15699,2019-02-08,2019-02-13,completada,5.0,5.5,media
15700,2864,Tarea genérica 15700,2019-01-02,2019-01-07,completada,5.0,5.5,media
15701,2864,Tarea genérica 15701,2018-12-31,2019-01-05,completada,5.0,5.5,media
15702,2864,Tarea genérica 15702,2019-03-04,2019-03-09,completada,5.0,5.5,media
15703,2864,Tarea genérica 15703,2019-03-14,2019-03-19,completada,5.0,5.5,media
15704,2864,Tarea genérica 15704,2019-02-08,2019-02-13,completada,5.0,5.5,media
15705,2864,Tarea genérica 15705,2019-02-12,2019-02-17,completada,5.0,5.5,media
15706,2865,Tarea genérica 15706,2019-02-10,2019-02-15,completada,5.0,5.5,media
15707,2865,Tarea genérica 15707,2018-12-21,2018-12-26,completada,5.0,5.5,media
15708,2865,Tarea genérica 15708,2019-03-24,2019-03-29,completada,5.0,5.5,media
15709,2865,Tarea genérica 15709,2019-03-07,2019-03-12,completada,5.0,5.5,media
15710,2865,Tarea genérica 15710,2018-11-05,2018-11-10,completada,5.0,5.5,media
15711,2866,Tarea genérica 15711,2018-11-10,2018-11-15,completada,5.0,5.5,media
15712,2866,Tarea genérica 15712,2018-12-30,2019-01-04,completada,5.0,5.5,media
15713,2866,Tarea genérica 15713,2019-03-30,2019-04-04,completada,5.0,5.5,media
15714,2867,Tarea genérica 15714,2019-04-04,2019-04-09,completada,5.0,5.5,media
15715,2867,Tarea genérica 15715,2019-03-15,2019-03-20,completada,5.0,5.5,media
15716,2867,Tarea genérica 15716,2019-02-18,2019-02-23,completada,5.0,5.5,media
15717,2867,Tarea genérica 15717,2019-03-08,2019-03-13,completada,5.0,5.5,media
15718,2867,Tarea genérica 15718,2019-01-31,2019-02-05,completada,5.0,5.5,media
15719,2867,Tarea genérica 15719,2018-11-09,2018-11-14,completada,5.0,5.5,media
15720,2867,Tarea genérica 15720,2019-03-18,2019-03-23,completada,5.0,5.5,media
15721,2867,Tarea genérica 15721,2019-04-10,2019-04-15,completada,5.0,5.5,media
15722,2868,Tarea genérica 15722,2019-10-29,2019-11-03,completada,5.0,5.5,media
15723,2868,Tarea genérica 15723,2019-09-24,2019-09-29,completada,5.0,5.5,media
15724,2868,Tarea genérica 15724,2019-05-29,2019-06-03,completada,5.0,5.5,media
15725,2868,Tarea genérica 15725,2019-10-16,2019-10-21,completada,5.0,5.5,media
15726,2868,Tarea genérica 15726,2019-05-22,2019-05-27,completada,5.0,5.5,media
15727,2868,Tarea genérica 15727,2019-08-07,2019-08-12,completada,5.0,5.5,media
15728,2868,Tarea genérica 15728,2019-09-25,2019-09-30,completada,5.0,5.5,media
15729,2869,Tarea genérica 15729,2019-11-29,2019-12-04,completada,5.0,5.5,media
15730,2869,Tarea genérica 15730,2019-07-01,2019-07-06,completada,5.0,5.5,media
15731,2869,Tarea genérica 15731,2019-10-28,2019-11-02,completada,5.0,5.5,media
15732,2869,Tarea genérica 15732,2019-08-06,2019-08-11,completada,5.0,5.5,media
15733,2869,Tarea genérica 15733,2019-06-15,2019-06-20,completada,5.0,5.5,media
15734,2869,Tarea genérica 15734,2019-06-06,2019-06-11,completada,5.0,5.5,media
15735,2869,Tarea genérica 15735,2019-09-15,2019-09-20,completada,5.0,5.5,media
15736,2869,Tarea genérica 15736,2019-11-18,2019-11-23,completada,5.0,5.5,media
15737,2870,Tarea genérica 15737,2019-06-07,2019-06-12,completada,5.0,5.5,media
15738,2870,Tarea genérica 15738,2019-10-07,2019-10-12,completada,5.0,5.5,media
15739,2870,Tarea genérica 15739,2019-10-10,2019-10-15,completada,5.0,5.5,media
15740,2870,Tarea genérica 15740,2019-11-24,2019-11-29,completada,5.0,5.5,media
15741,2870,Tarea genérica 15741,2019-04-28,2019-05-03,completada,5.0,5.5,media
15742,2870,Tarea genérica 15742,2019-11-19,2019-11-24,completada,5.0,5.5,media
15743,2871,Tarea genérica 15743,2019-08-07,2019-08-12,completada,5.0,5.5,media
15744,2871,Tarea genérica 15744,2019-07-15,2019-07-20,completada,5.0,5.5,media
15745,2871,Tarea genérica 15745,2019-09-27,2019-10-02,completada,5.0,5.5,media
15746,2871,Tarea genérica 15746,2019-10-20,2019-10-25,completada,5.0,5.5,media
15747,2871,Tarea genérica 15747,2019-08-12,2019-08-17,completada,5.0,5.5,media
15748,2871,Tarea genérica 15748,2019-05-01,2019-05-06,completada,5.0,5.5,media
15749,2871,Tarea genérica 15749,2019-07-23,2019-07-28,completada,5.0,5.5,media
15750,2872,Tarea genérica 15750,2019-09-25,2019-09-30,completada,5.0,5.5,media
15751,2872,Tarea genérica 15751,2019-05-14,2019-05-19,completada,5.0,5.5,media
15752,2872,Tarea genérica 15752,2019-09-22,2019-09-27,completada,5.0,5.5,media
15753,2873,Tarea genérica 15753,2019-09-15,2019-09-20,completada,5.0,5.5,media
15754,2873,Tarea genérica 15754,2019-05-09,2019-05-14,completada,5.0,5.5,media
15755,2873,Tarea genérica 15755,2019-10-08,2019-10-13,completada,5.0,5.5,media
15756,2873,Tarea genérica 15756,2019-06-18,2019-06-23,completada,5.0,5.5,media
15757,2874,Tarea genérica 15757,2019-11-04,2019-11-09,completada,5.0,5.5,media
15758,2874,Tarea genérica 15758,2019-08-16,2019-08-21,completada,5.0,5.5,media
15759,2874,Tarea genérica 15759,2019-10-27,2019-11-01,completada,5.0,5.5,media
15760,2874,Tarea genérica 15760,2019-06-21,2019-06-26,completada,5.0,5.5,media
15761,2874,Tarea genérica 15761,2019-06-26,2019-07-01,completada,5.0,5.5,media
15762,2874,Tarea genérica 15762,2019-08-26,2019-08-31,completada,5.0,5.5,media
15763,2874,Tarea genérica 15763,2019-04-29,2019-05-04,completada,5.0,5.5,media
15764,2875,Tarea genérica 15764,2019-11-09,2019-11-14,completada,5.0,5.5,media
15765,2875,Tarea genérica 15765,2019-06-02,2019-06-07,completada,5.0,5.5,media
15766,2875,Tarea genérica 15766,2019-11-28,2019-12-03,completada,5.0,5.5,media
15767,2875,Tarea genérica 15767,2019-08-08,2019-08-13,completada,5.0,5.5,media
15768,2875,Tarea genérica 15768,2019-08-23,2019-08-28,completada,5.0,5.5,media
15769,2876,Tarea genérica 15769,2022-10-03,2022-10-08,completada,5.0,5.5,media
15770,2876,Tarea genérica 15770,2022-12-14,2022-12-19,completada,5.0,5.5,media
15771,2876,Tarea genérica 15771,2022-11-18,2022-11-23,completada,5.0,5.5,media
15772,2876,Tarea genérica 15772,2022-07-09,2022-07-14,completada,5.0,5.5,media
15773,2876,Tarea genérica 15773,2023-02-15,2023-02-20,completada,5.0,5.5,media
15774,2876,Tarea genérica 15774,2022-10-28,2022-11-02,completada,5.0,5.5,media
15775,2876,Tarea genérica 15775,2022-12-18,2022-12-23,completada,5.0,5.5,media
15776,2876,Tarea genérica 15776,2022-06-27,2022-07-02,completada,5.0,5.5,media
15777,2877,Tarea genérica 15777,2022-08-26,2022-08-31,completada,5.0,5.5,media
15778,2877,Tarea genérica 15778,2022-08-29,2022-09-03,completada,5.0,5.5,media
15779,2877,Tarea genérica 15779,2022-10-08,2022-10-13,completada,5.0,5.5,media
15780,2877,Tarea genérica 15780,2023-01-07,2023-01-12,completada,5.0,5.5,media
15781,2878,Tarea genérica 15781,2022-07-11,2022-07-16,completada,5.0,5.5,media
15782,2878,Tarea genérica 15782,2023-02-17,2023-02-22,completada,5.0,5.5,media
15783,2878,Tarea genérica 15783,2022-10-18,2022-10-23,completada,5.0,5.5,media
15784,2878,Tarea genérica 15784,2022-12-28,2023-01-02,completada,5.0,5.5,media
15785,2878,Tarea genérica 15785,2022-07-24,2022-07-29,completada,5.0,5.5,media
15786,2879,Tarea genérica 15786,2022-08-31,2022-09-05,completada,5.0,5.5,media
15787,2879,Tarea genérica 15787,2022-09-30,2022-10-05,completada,5.0,5.5,media
15788,2879,Tarea genérica 15788,2022-09-04,2022-09-09,completada,5.0,5.5,media
15789,2879,Tarea genérica 15789,2022-07-11,2022-07-16,completada,5.0,5.5,media
15790,2879,Tarea genérica 15790,2022-10-20,2022-10-25,completada,5.0,5.5,media
15791,2879,Tarea genérica 15791,2022-08-02,2022-08-07,completada,5.0,5.5,media
15792,2879,Tarea genérica 15792,2022-09-04,2022-09-09,completada,5.0,5.5,media
15793,2880,Tarea genérica 15793,2023-03-02,2023-03-07,completada,5.0,5.5,media
15794,2880,Tarea genérica 15794,2022-10-11,2022-10-16,completada,5.0,5.5,media
15795,2880,Tarea genérica 15795,2022-07-04,2022-07-09,completada,5.0,5.5,media
15796,2880,Tarea genérica 15796,2022-11-23,2022-11-28,completada,5.0,5.5,media
15797,2880,Tarea genérica 15797,2022-11-13,2022-11-18,completada,5.0,5.5,media
15798,2881,Tarea genérica 15798,2016-05-29,2016-06-03,completada,5.0,5.5,media
15799,2881,Tarea genérica 15799,2016-04-15,2016-04-20,completada,5.0,5.5,media
15800,2881,Tarea genérica 15800,2016-04-09,2016-04-14,completada,5.0,5.5,media
15801,2881,Tarea genérica 15801,2016-04-14,2016-04-19,completada,5.0,5.5,media
15802,2882,Tarea genérica 15802,2016-04-21,2016-04-26,completada,5.0,5.5,media
15803,2882,Tarea genérica 15803,2016-04-01,2016-04-06,completada,5.0,5.5,media
15804,2882,Tarea genérica 15804,2016-05-15,2016-05-20,completada,5.0,5.5,media
15805,2883,Tarea genérica 15805,2016-06-23,2016-06-28,completada,5.0,5.5,media
15806,2883,Tarea genérica 15806,2016-03-23,2016-03-28,completada,5.0,5.5,media
15807,2883,Tarea genérica 15807,2016-05-10,2016-05-15,completada,5.0,5.5,media
15808,2883,Tarea genérica 15808,2016-03-29,2016-04-03,completada,5.0,5.5,media
15809,2884,Tarea genérica 15809,2016-05-17,2016-05-22,completada,5.0,5.5,media
15810,2884,Tarea genérica 15810,2016-03-20,2016-03-25,completada,5.0,5.5,media
15811,2884,Tarea genérica 15811,2016-05-30,2016-06-04,completada,5.0,5.5,media
15812,2884,Tarea genérica 15812,2016-06-08,2016-06-13,completada,5.0,5.5,media
15813,2884,Tarea genérica 15813,2016-03-24,2016-03-29,completada,5.0,5.5,media
15814,2884,Tarea genérica 15814,2016-05-18,2016-05-23,completada,5.0,5.5,media
15815,2884,Tarea genérica 15815,2016-04-26,2016-05-01,completada,5.0,5.5,media
15816,2885,Tarea genérica 15816,2016-03-24,2016-03-29,completada,5.0,5.5,media
15817,2885,Tarea genérica 15817,2016-06-09,2016-06-14,completada,5.0,5.5,media
15818,2885,Tarea genérica 15818,2016-05-17,2016-05-22,completada,5.0,5.5,media
15819,2885,Tarea genérica 15819,2016-05-21,2016-05-26,completada,5.0,5.5,media
15820,2885,Tarea genérica 15820,2016-05-18,2016-05-23,completada,5.0,5.5,media
15821,2885,Tarea genérica 15821,2016-05-12,2016-05-17,completada,5.0,5.5,media
15822,2885,Tarea genérica 15822,2016-04-17,2016-04-22,completada,5.0,5.5,media
15823,2885,Tarea genérica 15823,2016-06-19,2016-06-24,completada,5.0,5.5,media
15824,2886,Tarea genérica 15824,2016-04-07,2016-04-12,completada,5.0,5.5,media
15825,2886,Tarea genérica 15825,2016-04-12,2016-04-17,completada,5.0,5.5,media
15826,2886,Tarea genérica 15826,2016-06-20,2016-06-25,completada,5.0,5.5,media
15827,2886,Tarea genérica 15827,2016-06-04,2016-06-09,completada,5.0,5.5,media
15828,2886,Tarea genérica 15828,2016-06-13,2016-06-18,completada,5.0,5.5,media
15829,2887,Tarea genérica 15829,2019-09-28,2019-10-03,completada,5.0,5.5,media
15830,2887,Tarea genérica 15830,2019-10-12,2019-10-17,completada,5.0,5.5,media
15831,2887,Tarea genérica 15831,2019-09-18,2019-09-23,completada,5.0,5.5,media
15832,2887,Tarea genérica 15832,2019-10-14,2019-10-19,completada,5.0,5.5,media
15833,2887,Tarea genérica 15833,2019-09-26,2019-10-01,completada,5.0,5.5,media
15834,2887,Tarea genérica 15834,2019-09-26,2019-10-01,completada,5.0,5.5,media
15835,2888,Tarea genérica 15835,2019-10-05,2019-10-10,completada,5.0,5.5,media
15836,2888,Tarea genérica 15836,2019-10-13,2019-10-18,completada,5.0,5.5,media
15837,2888,Tarea genérica 15837,2019-10-24,2019-10-29,completada,5.0,5.5,media
15838,2888,Tarea genérica 15838,2019-08-14,2019-08-19,completada,5.0,5.5,media
15839,2888,Tarea genérica 15839,2019-08-15,2019-08-20,completada,5.0,5.5,media
15840,2888,Tarea genérica 15840,2019-09-03,2019-09-08,completada,5.0,5.5,media
15841,2889,Tarea genérica 15841,2019-08-23,2019-08-28,completada,5.0,5.5,media
15842,2889,Tarea genérica 15842,2019-10-05,2019-10-10,completada,5.0,5.5,media
15843,2889,Tarea genérica 15843,2019-09-19,2019-09-24,completada,5.0,5.5,media
15844,2889,Tarea genérica 15844,2019-08-16,2019-08-21,completada,5.0,5.5,media
15845,2889,Tarea genérica 15845,2019-08-21,2019-08-26,completada,5.0,5.5,media
15846,2889,Tarea genérica 15846,2019-11-08,2019-11-13,completada,5.0,5.5,media
15847,2889,Tarea genérica 15847,2019-09-20,2019-09-25,completada,5.0,5.5,media
15848,2890,Tarea genérica 15848,2019-09-14,2019-09-19,completada,5.0,5.5,media
15849,2890,Tarea genérica 15849,2019-09-23,2019-09-28,completada,5.0,5.5,media
15850,2890,Tarea genérica 15850,2019-09-24,2019-09-29,completada,5.0,5.5,media
15851,2891,Tarea genérica 15851,2019-08-26,2019-08-31,completada,5.0,5.5,media
15852,2891,Tarea genérica 15852,2019-10-16,2019-10-21,completada,5.0,5.5,media
15853,2891,Tarea genérica 15853,2019-10-06,2019-10-11,completada,5.0,5.5,media
15854,2891,Tarea genérica 15854,2019-10-23,2019-10-28,completada,5.0,5.5,media
15855,2891,Tarea genérica 15855,2019-08-11,2019-08-16,completada,5.0,5.5,media
15856,2891,Tarea genérica 15856,2019-09-18,2019-09-23,completada,5.0,5.5,media
15857,2892,Tarea genérica 15857,2019-08-31,2019-09-05,completada,5.0,5.5,media
15858,2892,Tarea genérica 15858,2019-08-30,2019-09-04,completada,5.0,5.5,media
15859,2892,Tarea genérica 15859,2019-09-05,2019-09-10,completada,5.0,5.5,media
15860,2892,Tarea genérica 15860,2019-10-03,2019-10-08,completada,5.0,5.5,media
15861,2892,Tarea genérica 15861,2019-09-29,2019-10-04,completada,5.0,5.5,media
15862,2892,Tarea genérica 15862,2019-08-31,2019-09-05,completada,5.0,5.5,media
15863,2892,Tarea genérica 15863,2019-11-03,2019-11-08,completada,5.0,5.5,media
15864,2892,Tarea genérica 15864,2019-09-17,2019-09-22,completada,5.0,5.5,media
15865,2893,Tarea genérica 15865,2019-10-11,2019-10-16,completada,5.0,5.5,media
15866,2893,Tarea genérica 15866,2019-08-25,2019-08-30,completada,5.0,5.5,media
15867,2893,Tarea genérica 15867,2019-10-26,2019-10-31,completada,5.0,5.5,media
15868,2893,Tarea genérica 15868,2019-10-11,2019-10-16,completada,5.0,5.5,media
15869,2893,Tarea genérica 15869,2019-09-14,2019-09-19,completada,5.0,5.5,media
15870,2893,Tarea genérica 15870,2019-08-14,2019-08-19,completada,5.0,5.5,media
15871,2894,Tarea genérica 15871,2019-09-02,2019-09-07,completada,5.0,5.5,media
15872,2894,Tarea genérica 15872,2019-10-14,2019-10-19,completada,5.0,5.5,media
15873,2894,Tarea genérica 15873,2019-10-03,2019-10-08,completada,5.0,5.5,media
15874,2894,Tarea genérica 15874,2019-10-23,2019-10-28,completada,5.0,5.5,media
15875,2894,Tarea genérica 15875,2019-10-27,2019-11-01,completada,5.0,5.5,media
15876,2894,Tarea genérica 15876,2019-10-22,2019-10-27,completada,5.0,5.5,media
15877,2895,Tarea genérica 15877,2019-10-10,2019-10-15,completada,5.0,5.5,media
15878,2895,Tarea genérica 15878,2019-08-19,2019-08-24,completada,5.0,5.5,media
15879,2895,Tarea genérica 15879,2019-09-24,2019-09-29,completada,5.0,5.5,media
15880,2895,Tarea genérica 15880,2019-11-02,2019-11-07,completada,5.0,5.5,media
15881,2895,Tarea genérica 15881,2019-08-29,2019-09-03,completada,5.0,5.5,media
15882,2895,Tarea genérica 15882,2019-09-01,2019-09-06,completada,5.0,5.5,media
15883,2895,Tarea genérica 15883,2019-08-19,2019-08-24,completada,5.0,5.5,media
15884,2895,Tarea genérica 15884,2019-09-19,2019-09-24,completada,5.0,5.5,media
15885,2896,Tarea genérica 15885,2019-10-05,2019-10-10,completada,5.0,5.5,media
15886,2896,Tarea genérica 15886,2019-10-22,2019-10-27,completada,5.0,5.5,media
15887,2896,Tarea genérica 15887,2019-10-21,2019-10-26,completada,5.0,5.5,media
15888,2896,Tarea genérica 15888,2019-11-03,2019-11-08,completada,5.0,5.5,media
15889,2896,Tarea genérica 15889,2019-09-28,2019-10-03,completada,5.0,5.5,media
15890,2896,Tarea genérica 15890,2019-10-16,2019-10-21,completada,5.0,5.5,media
15891,2896,Tarea genérica 15891,2019-10-21,2019-10-26,completada,5.0,5.5,media
15892,2897,Tarea genérica 15892,2024-02-21,2024-02-26,completada,5.0,5.5,media
15893,2897,Tarea genérica 15893,2024-01-11,2024-01-16,completada,5.0,5.5,media
15894,2897,Tarea genérica 15894,2023-11-05,2023-11-10,completada,5.0,5.5,media
15895,2897,Tarea genérica 15895,2024-02-26,2024-03-02,completada,5.0,5.5,media
15896,2898,Tarea genérica 15896,2023-06-17,2023-06-22,completada,5.0,5.5,media
15897,2898,Tarea genérica 15897,2023-11-13,2023-11-18,completada,5.0,5.5,media
15898,2898,Tarea genérica 15898,2023-06-11,2023-06-16,completada,5.0,5.5,media
15899,2898,Tarea genérica 15899,2024-02-04,2024-02-09,completada,5.0,5.5,media
15900,2898,Tarea genérica 15900,2023-07-27,2023-08-01,completada,5.0,5.5,media
15901,2898,Tarea genérica 15901,2024-03-10,2024-03-15,completada,5.0,5.5,media
15902,2899,Tarea genérica 15902,2023-08-13,2023-08-18,completada,5.0,5.5,media
15903,2899,Tarea genérica 15903,2023-10-07,2023-10-12,completada,5.0,5.5,media
15904,2899,Tarea genérica 15904,2023-12-30,2024-01-04,completada,5.0,5.5,media
15905,2899,Tarea genérica 15905,2024-04-05,2024-04-10,completada,5.0,5.5,media
15906,2900,Tarea genérica 15906,2023-12-16,2023-12-21,completada,5.0,5.5,media
15907,2900,Tarea genérica 15907,2024-02-17,2024-02-22,completada,5.0,5.5,media
15908,2900,Tarea genérica 15908,2024-05-16,2024-05-21,completada,5.0,5.5,media
15909,2900,Tarea genérica 15909,2023-09-22,2023-09-27,completada,5.0,5.5,media
15910,2901,Tarea genérica 15910,2023-12-10,2023-12-15,completada,5.0,5.5,media
15911,2901,Tarea genérica 15911,2023-10-04,2023-10-09,completada,5.0,5.5,media
15912,2901,Tarea genérica 15912,2023-12-14,2023-12-19,completada,5.0,5.5,media
15913,2901,Tarea genérica 15913,2024-05-14,2024-05-19,completada,5.0,5.5,media
15914,2902,Tarea genérica 15914,2023-12-06,2023-12-11,completada,5.0,5.5,media
15915,2902,Tarea genérica 15915,2023-10-22,2023-10-27,completada,5.0,5.5,media
15916,2902,Tarea genérica 15916,2023-09-30,2023-10-05,completada,5.0,5.5,media
15917,2902,Tarea genérica 15917,2023-09-23,2023-09-28,completada,5.0,5.5,media
15918,2902,Tarea genérica 15918,2023-10-01,2023-10-06,completada,5.0,5.5,media
15919,2902,Tarea genérica 15919,2023-06-13,2023-06-18,completada,5.0,5.5,media
15920,2902,Tarea genérica 15920,2024-02-15,2024-02-20,completada,5.0,5.5,media
15921,2902,Tarea genérica 15921,2023-11-24,2023-11-29,completada,5.0,5.5,media
15922,2903,Tarea genérica 15922,2023-07-10,2023-07-15,completada,5.0,5.5,media
15923,2903,Tarea genérica 15923,2024-04-23,2024-04-28,completada,5.0,5.5,media
15924,2903,Tarea genérica 15924,2023-11-18,2023-11-23,completada,5.0,5.5,media
15925,2903,Tarea genérica 15925,2023-08-10,2023-08-15,completada,5.0,5.5,media
15926,2903,Tarea genérica 15926,2024-03-09,2024-03-14,completada,5.0,5.5,media
15927,2904,Tarea genérica 15927,2025-05-15,2025-05-20,pendiente,5.0,5.5,media
15928,2904,Tarea genérica 15928,2025-08-27,2025-09-01,pendiente,5.0,5.5,media
15929,2904,Tarea genérica 15929,2025-04-08,2025-04-13,pendiente,5.0,5.5,media
15930,2904,Tarea genérica 15930,2025-05-29,2025-06-03,pendiente,5.0,5.5,media
15931,2904,Tarea genérica 15931,2025-09-10,2025-09-15,pendiente,5.0,5.5,media
15932,2904,Tarea genérica 15932,2025-06-08,2025-06-13,pendiente,5.0,5.5,media
15933,2904,Tarea genérica 15933,2025-07-04,2025-07-09,pendiente,5.0,5.5,media
15934,2904,Tarea genérica 15934,2025-06-30,2025-07-05,pendiente,5.0,5.5,media
15935,2905,Tarea genérica 15935,2025-05-19,2025-05-24,pendiente,5.0,5.5,media
15936,2905,Tarea genérica 15936,2025-10-26,2025-10-31,pendiente,5.0,5.5,media
15937,2905,Tarea genérica 15937,2025-08-02,2025-08-07,pendiente,5.0,5.5,media
15938,2905,Tarea genérica 15938,2025-05-19,2025-05-24,pendiente,5.0,5.5,media
15939,2905,Tarea genérica 15939,2025-09-16,2025-09-21,pendiente,5.0,5.5,media
15940,2905,Tarea genérica 15940,2025-09-30,2025-10-05,pendiente,5.0,5.5,media
15941,2906,Tarea genérica 15941,2025-09-16,2025-09-21,pendiente,5.0,5.5,media
15942,2906,Tarea genérica 15942,2025-08-21,2025-08-26,pendiente,5.0,5.5,media
15943,2906,Tarea genérica 15943,2025-10-23,2025-10-28,pendiente,5.0,5.5,media
15944,2906,Tarea genérica 15944,2025-08-14,2025-08-19,pendiente,5.0,5.5,media
15945,2906,Tarea genérica 15945,2025-04-02,2025-04-07,pendiente,5.0,5.5,media
15946,2906,Tarea genérica 15946,2025-07-01,2025-07-06,pendiente,5.0,5.5,media
15947,2906,Tarea genérica 15947,2025-07-18,2025-07-23,pendiente,5.0,5.5,media
15948,2906,Tarea genérica 15948,2025-10-23,2025-10-28,pendiente,5.0,5.5,media
15949,2907,Tarea genérica 15949,2025-10-18,2025-10-23,pendiente,5.0,5.5,media
15950,2907,Tarea genérica 15950,2025-08-29,2025-09-03,pendiente,5.0,5.5,media
15951,2907,Tarea genérica 15951,2025-04-11,2025-04-16,pendiente,5.0,5.5,media
15952,2907,Tarea genérica 15952,2025-06-17,2025-06-22,pendiente,5.0,5.5,media
15953,2907,Tarea genérica 15953,2025-08-02,2025-08-07,pendiente,5.0,5.5,media
15954,2907,Tarea genérica 15954,2025-06-22,2025-06-27,pendiente,5.0,5.5,media
15955,2908,Tarea genérica 15955,2016-12-26,2016-12-31,completada,5.0,5.5,media
15956,2908,Tarea genérica 15956,2016-11-05,2016-11-10,completada,5.0,5.5,media
15957,2908,Tarea genérica 15957,2016-11-25,2016-11-30,completada,5.0,5.5,media
15958,2908,Tarea genérica 15958,2016-12-24,2016-12-29,completada,5.0,5.5,media
15959,2909,Tarea genérica 15959,2016-10-06,2016-10-11,completada,5.0,5.5,media
15960,2909,Tarea genérica 15960,2016-09-14,2016-09-19,completada,5.0,5.5,media
15961,2909,Tarea genérica 15961,2016-10-18,2016-10-23,completada,5.0,5.5,media
15962,2909,Tarea genérica 15962,2016-11-17,2016-11-22,completada,5.0,5.5,media
15963,2909,Tarea genérica 15963,2016-10-29,2016-11-03,completada,5.0,5.5,media
15964,2909,Tarea genérica 15964,2016-10-22,2016-10-27,completada,5.0,5.5,media
15965,2909,Tarea genérica 15965,2016-09-06,2016-09-11,completada,5.0,5.5,media
15966,2910,Tarea genérica 15966,2016-09-23,2016-09-28,completada,5.0,5.5,media
15967,2910,Tarea genérica 15967,2016-10-02,2016-10-07,completada,5.0,5.5,media
15968,2910,Tarea genérica 15968,2016-09-13,2016-09-18,completada,5.0,5.5,media
15969,2911,Tarea genérica 15969,2016-09-03,2016-09-08,completada,5.0,5.5,media
15970,2911,Tarea genérica 15970,2016-10-26,2016-10-31,completada,5.0,5.5,media
15971,2911,Tarea genérica 15971,2016-12-14,2016-12-19,completada,5.0,5.5,media
15972,2911,Tarea genérica 15972,2016-10-13,2016-10-18,completada,5.0,5.5,media
15973,2911,Tarea genérica 15973,2016-12-15,2016-12-20,completada,5.0,5.5,media
15974,2912,Tarea genérica 15974,2016-09-18,2016-09-23,completada,5.0,5.5,media
15975,2912,Tarea genérica 15975,2016-11-20,2016-11-25,completada,5.0,5.5,media
