id_prueba,id_asignacion,descripcion,tipo,fecha_ejecucion,resultado,severidad_defecto,tiempo_resolucion_horas
36087,3074,Prueba auto 36087,sistema,2022-03-27,éxito,nula,0
36088,3074,Prueba auto 36088,sistema,2022-03-23,fallo,alta,7
36089,3074,Prueba auto 36089,sistema,2022-06-23,éxito,nula,0
36090,3074,Prueba auto 36090,integración,2021-10-25,éxito,nula,0
36091,3074,Prueba auto 36091,sistema,2022-06-25,éxito,nula,0
36092,3074,Prueba auto 36092,sistema,2022-07-09,éxito,nula,0
36093,3074,Prueba auto 36093,integración,2022-07-13,éxito,nula,0
36094,3074,Prueba auto 36094,sistema,2022-06-07,éxito,nula,0
36095,3074,Prueba auto 36095,integración,2022-04-28,fallo,crítica,8
36096,3082,Prueba auto 36096,sistema,2018-07-01,éxito,nula,0
36097,3082,Prueba auto 36097,sistema,2018-04-16,éxito,nula,0
36098,3082,Prueba auto 36098,sistema,2018-04-02,fallo,baja,8
36099,3082,Prueba auto 36099,sistema,2018-06-07,éxito,nula,0
36100,3082,Prueba auto 36100,integración,2018-08-25,éxito,nula,0
36101,3082,Prueba auto 36101,sistema,2018-03-05,éxito,nula,0
36102,3082,Prueba auto 36102,sistema,2018-06-12,éxito,nula,0
36103,3082,Prueba auto 36103,integración,2018-07-10,éxito,nula,0
36104,3082,Prueba auto 36104,sistema,2018-04-23,éxito,nula,0
36105,3082,Prueba auto 36105,integración,2018-06-09,éxito,nula,0
36106,3082,Prueba auto 36106,sistema,2018-06-07,éxito,nula,0
36107,3082,Prueba auto 36107,sistema,2018-08-18,éxito,nula,0
36108,3082,Prueba auto 36108,integración,2018-05-13,éxito,nula,0
36109,3082,Prueba auto 36109,sistema,2018-03-27,éxito,nula,0
36110,3082,Prueba auto 36110,integración,2018-04-23,éxito,nula,0
36111,3082,Prueba auto 36111,sistema,2018-04-19,éxito,nula,0
36112,3082,Prueba auto 36112,integración,2018-05-27,éxito,nula,0
36113,3082,Prueba auto 36113,integración,2018-04-30,éxito,nula,0
36114,3082,Prueba auto 36114,integración,2018-07-03,éxito,nula,0
36115,3082,Prueba auto 36115,integración,2018-04-25,éxito,nula,0
36116,3082,Prueba auto 36116,sistema,2018-06-22,éxito,nula,0
36117,3082,Prueba auto 36117,sistema,2018-07-12,éxito,nula,0
36118,3082,Prueba auto 36118,integración,2018-06-02,éxito,nula,0
36119,3082,Prueba auto 36119,integración,2018-04-14,éxito,nula,0
36120,3082,Prueba auto 36120,sistema,2018-08-24,fallo,media,2
36121,3082,Prueba auto 36121,sistema,2018-08-17,éxito,nula,0
36122,3082,Prueba auto 36122,sistema,2018-07-12,éxito,nula,0
36123,3082,Prueba auto 36123,sistema,2018-03-22,éxito,nula,0
36124,3082,Prueba auto 36124,integración,2018-07-26,éxito,nula,0
36125,3082,Prueba auto 36125,sistema,2018-03-21,éxito,nula,0
36126,3082,Prueba auto 36126,sistema,2018-08-13,éxito,nula,0
36127,3082,Prueba auto 36127,integración,2018-06-01,éxito,nula,0
36128,3082,Prueba auto 36128,sistema,2018-04-04,éxito,nula,0
36129,3082,Prueba auto 36129,integración,2018-05-07,éxito,nula,0
36130,3082,Prueba auto 36130,integración,2018-07-11,éxito,nula,0
36131,3082,Prueba auto 36131,sistema,2018-04-20,éxito,nula,0
36132,3082,Prueba auto 36132,sistema,2018-06-02,éxito,nula,0
36133,3082,Prueba auto 36133,integración,2018-02-10,fallo,baja,1
36134,3082,Prueba auto 36134,integración,2018-05-23,éxito,nula,0
36135,3082,Prueba auto 36135,sistema,2018-06-29,fallo,baja,2
36136,3082,Prueba auto 36136,integración,2018-05-16,éxito,nula,0
36137,3082,Prueba auto 36137,sistema,2018-07-23,éxito,nula,0
36138,3082,Prueba auto 36138,integración,2018-05-28,éxito,nula,0
36139,3082,Prueba auto 36139,sistema,2018-06-27,éxito,nula,0
36140,3082,Prueba auto 36140,sistema,2018-04-18,fallo,baja,4
36141,3082,Prueba auto 36141,sistema,2018-08-31,éxito,nula,0
36142,3082,Prueba auto 36142,integración,2018-06-21,éxito,nula,0
36143,3082,Prueba auto 36143,sistema,2018-08-07,éxito,nula,0
36144,3082,Prueba auto 36144,integración,2018-08-21,éxito,nula,0
36145,3082,Prueba auto 36145,sistema,2018-07-25,éxito,nula,0
36146,3085,Prueba auto 36146,integración,2018-05-02,éxito,nula,0
36147,3085,Prueba auto 36147,integración,2018-03-20,éxito,nula,0
36148,3085,Prueba auto 36148,integración,2018-06-24,éxito,nula,0
36149,3085,Prueba auto 36149,integración,2018-07-09,éxito,nula,0
36150,3085,Prueba auto 36150,sistema,2018-06-12,éxito,nula,0
36151,3085,Prueba auto 36151,sistema,2018-08-25,éxito,nula,0
36152,3085,Prueba auto 36152,sistema,2018-09-02,éxito,nula,0
36153,3085,Prueba auto 36153,sistema,2018-08-15,éxito,nula,0
36154,3085,Prueba auto 36154,integración,2018-06-07,éxito,nula,0
36155,3085,Prueba auto 36155,sistema,2018-08-03,éxito,nula,0
36156,3085,Prueba auto 36156,sistema,2018-08-05,éxito,nula,0
36157,3085,Prueba auto 36157,sistema,2018-05-28,éxito,nula,0
36158,3085,Prueba auto 36158,sistema,2018-05-14,éxito,nula,0
36159,3085,Prueba auto 36159,sistema,2018-03-16,éxito,nula,0
36160,3085,Prueba auto 36160,integración,2018-06-15,éxito,nula,0
36161,3085,Prueba auto 36161,integración,2018-06-21,éxito,nula,0
36162,3085,Prueba auto 36162,integración,2017-12-30,fallo,alta,4
36163,3085,Prueba auto 36163,sistema,2018-07-02,éxito,nula,0
36164,3085,Prueba auto 36164,sistema,2018-05-08,éxito,nula,0
36165,3085,Prueba auto 36165,sistema,2018-03-11,éxito,nula,0
36166,3085,Prueba auto 36166,integración,2018-06-11,éxito,nula,0
36167,3085,Prueba auto 36167,sistema,2018-07-28,éxito,nula,0
36168,3085,Prueba auto 36168,sistema,2018-06-13,éxito,nula,0
36169,3085,Prueba auto 36169,sistema,2018-03-13,éxito,nula,0
36170,3085,Prueba auto 36170,sistema,2018-07-17,éxito,nula,0
36171,3085,Prueba auto 36171,sistema,2018-07-30,éxito,nula,0
36172,3085,Prueba auto 36172,sistema,2018-06-17,éxito,nula,0
36173,3085,Prueba auto 36173,integración,2018-08-07,éxito,nula,0
36174,3085,Prueba auto 36174,sistema,2018-06-08,éxito,nula,0
36175,3085,Prueba auto 36175,sistema,2018-06-15,éxito,nula,0
36176,3085,Prueba auto 36176,integración,2018-08-07,éxito,nula,0
36177,3085,Prueba auto 36177,sistema,2018-07-01,fallo,crítica,7
36178,3085,Prueba auto 36178,integración,2018-06-20,éxito,nula,0
36179,3085,Prueba auto 36179,integración,2018-07-02,éxito,nula,0
36180,3085,Prueba auto 36180,sistema,2018-05-24,éxito,nula,0
36181,3085,Prueba auto 36181,integración,2018-07-02,éxito,nula,0
36182,3085,Prueba auto 36182,integración,2018-07-07,fallo,baja,1
36183,3085,Prueba auto 36183,sistema,2018-08-19,éxito,nula,0
36184,3085,Prueba auto 36184,sistema,2018-08-19,éxito,nula,0
36185,3085,Prueba auto 36185,integración,2018-04-29,éxito,nula,0
36186,3085,Prueba auto 36186,integración,2018-06-10,éxito,nula,0
36187,3085,Prueba auto 36187,sistema,2018-07-15,éxito,nula,0
36188,3085,Prueba auto 36188,integración,2018-06-03,éxito,nula,0
36189,3085,Prueba auto 36189,integración,2018-04-16,éxito,nula,0
36190,3085,Prueba auto 36190,integración,2018-05-21,éxito,nula,0
36191,3085,Prueba auto 36191,sistema,2018-02-27,éxito,nula,0
36192,3085,Prueba auto 36192,integración,2018-05-01,éxito,nula,0
36193,3085,Prueba auto 36193,integración,2018-05-02,éxito,nula,0
36194,3085,Prueba auto 36194,sistema,2018-07-01,éxito,nula,0
36195,3085,Prueba auto 36195,integración,2018-04-27,éxito,nula,0
36196,3085,Prueba auto 36196,sistema,2018-07-09,éxito,nula,0
36197,3085,Prueba auto 36197,sistema,2018-08-31,éxito,nula,0
36198,3085,Prueba auto 36198,integración,2018-03-17,éxito,nula,0
36199,3085,Prueba auto 36199,sistema,2018-05-03,éxito,nula,0
36200,3085,Prueba auto 36200,sistema,2018-06-19,éxito,nula,0
36201,3085,Prueba auto 36201,integración,2018-06-28,éxito,nula,0
36202,3086,Prueba auto 36202,integración,2018-04-14,fallo,alta,8
36203,3086,Prueba auto 36203,integración,2018-06-16,éxito,nula,0
36204,3086,Prueba auto 36204,integración,2018-04-27,éxito,nula,0
36205,3086,Prueba auto 36205,sistema,2018-06-26,fallo,alta,4
36206,3086,Prueba auto 36206,integración,2018-05-06,éxito,nula,0
36207,3086,Prueba auto 36207,integración,2018-04-15,éxito,nula,0
36208,3086,Prueba auto 36208,integración,2018-07-13,éxito,nula,0
36209,3086,Prueba auto 36209,integración,2018-05-27,éxito,nula,0
36210,3086,Prueba auto 36210,sistema,2018-07-13,éxito,nula,0
36211,3086,Prueba auto 36211,integración,2018-04-17,éxito,nula,0
36212,3086,Prueba auto 36212,integración,2018-04-12,éxito,nula,0
36213,3086,Prueba auto 36213,sistema,2018-06-18,éxito,nula,0
36214,3086,Prueba auto 36214,integración,2018-04-24,fallo,baja,6
36215,3086,Prueba auto 36215,sistema,2018-08-15,fallo,media,2
36216,3086,Prueba auto 36216,sistema,2018-06-20,fallo,crítica,3
36217,3086,Prueba auto 36217,integración,2018-06-24,éxito,nula,0
36218,3086,Prueba auto 36218,integración,2018-05-16,éxito,nula,0
36219,3086,Prueba auto 36219,integración,2018-07-06,éxito,nula,0
36220,3086,Prueba auto 36220,integración,2018-06-26,éxito,nula,0
36221,3086,Prueba auto 36221,integración,2018-04-29,éxito,nula,0
36222,3086,Prueba auto 36222,sistema,2018-05-30,fallo,baja,6
36223,3086,Prueba auto 36223,sistema,2018-06-05,éxito,nula,0
36224,3086,Prueba auto 36224,sistema,2018-06-21,fallo,baja,1
36225,3086,Prueba auto 36225,sistema,2018-06-08,éxito,nula,0
36226,3086,Prueba auto 36226,integración,2018-07-24,éxito,nula,0
36227,3086,Prueba auto 36227,integración,2018-07-18,éxito,nula,0
36228,3086,Prueba auto 36228,integración,2018-05-12,éxito,nula,0
36229,3086,Prueba auto 36229,sistema,2018-05-22,éxito,nula,0
36230,3086,Prueba auto 36230,sistema,2018-08-28,éxito,nula,0
36231,3086,Prueba auto 36231,sistema,2018-08-01,fallo,baja,1
36232,3086,Prueba auto 36232,integración,2018-04-20,fallo,media,5
36233,3086,Prueba auto 36233,sistema,2018-05-31,éxito,nula,0
36234,3086,Prueba auto 36234,integración,2018-04-19,éxito,nula,0
36235,3086,Prueba auto 36235,sistema,2018-07-06,éxito,nula,0
36236,3086,Prueba auto 36236,integración,2018-04-17,éxito,nula,0
36237,3086,Prueba auto 36237,sistema,2018-06-24,éxito,nula,0
36238,3086,Prueba auto 36238,sistema,2018-04-05,éxito,nula,0
36239,3093,Prueba auto 36239,sistema,2017-07-27,éxito,nula,0
36240,3093,Prueba auto 36240,integración,2017-07-22,éxito,nula,0
36241,3093,Prueba auto 36241,integración,2017-07-24,éxito,nula,0
36242,3093,Prueba auto 36242,integración,2017-07-30,fallo,alta,5
36243,3093,Prueba auto 36243,integración,2017-07-12,éxito,nula,0
36244,3093,Prueba auto 36244,integración,2017-07-31,éxito,nula,0
36245,3093,Prueba auto 36245,sistema,2017-07-12,fallo,crítica,7
36246,3093,Prueba auto 36246,sistema,2017-07-21,éxito,nula,0
36247,3093,Prueba auto 36247,sistema,2017-07-28,fallo,baja,6
36248,3093,Prueba auto 36248,integración,2017-07-13,éxito,nula,0
36249,3093,Prueba auto 36249,integración,2017-06-29,éxito,nula,0
36250,3093,Prueba auto 36250,integración,2017-07-21,fallo,media,2
36251,3093,Prueba auto 36251,sistema,2017-07-23,éxito,nula,0
36252,3093,Prueba auto 36252,integración,2017-07-25,éxito,nula,0
36253,3093,Prueba auto 36253,sistema,2017-07-15,éxito,nula,0
36254,3093,Prueba auto 36254,sistema,2017-07-21,éxito,nula,0
36255,3093,Prueba auto 36255,integración,2017-07-02,éxito,nula,0
36256,3093,Prueba auto 36256,integración,2017-07-19,éxito,nula,0
36257,3093,Prueba auto 36257,sistema,2017-08-02,fallo,alta,3
36258,3093,Prueba auto 36258,integración,2017-06-20,éxito,nula,0
36259,3093,Prueba auto 36259,integración,2017-08-06,éxito,nula,0
36260,3093,Prueba auto 36260,integración,2017-07-15,éxito,nula,0
36261,3093,Prueba auto 36261,sistema,2017-07-13,éxito,nula,0
36262,3093,Prueba auto 36262,sistema,2017-08-03,éxito,nula,0
36263,3093,Prueba auto 36263,sistema,2017-06-28,éxito,nula,0
36264,3093,Prueba auto 36264,integración,2017-06-18,éxito,nula,0
36265,3093,Prueba auto 36265,sistema,2017-07-16,éxito,nula,0
36266,3093,Prueba auto 36266,sistema,2017-06-26,éxito,nula,0
36267,3093,Prueba auto 36267,sistema,2017-07-22,fallo,baja,4
36268,3093,Prueba auto 36268,sistema,2017-07-30,éxito,nula,0
36269,3093,Prueba auto 36269,sistema,2017-07-26,éxito,nula,0
36270,3094,Prueba auto 36270,sistema,2017-07-24,éxito,nula,0
36271,3094,Prueba auto 36271,sistema,2017-07-26,éxito,nula,0
36272,3094,Prueba auto 36272,integración,2017-07-26,éxito,nula,0
36273,3094,Prueba auto 36273,sistema,2017-06-27,éxito,nula,0
36274,3094,Prueba auto 36274,integración,2017-07-24,fallo,crítica,6
36275,3094,Prueba auto 36275,integración,2017-08-07,éxito,nula,0
36276,3094,Prueba auto 36276,sistema,2017-07-24,fallo,crítica,1
36277,3094,Prueba auto 36277,sistema,2017-08-01,éxito,nula,0
36278,3094,Prueba auto 36278,sistema,2017-07-12,fallo,baja,8
36279,3094,Prueba auto 36279,sistema,2017-08-03,éxito,nula,0
36280,3094,Prueba auto 36280,integración,2017-07-26,éxito,nula,0
36281,3094,Prueba auto 36281,integración,2017-07-06,éxito,nula,0
36282,3094,Prueba auto 36282,sistema,2017-07-29,éxito,nula,0
36283,3094,Prueba auto 36283,integración,2017-07-06,éxito,nula,0
36284,3094,Prueba auto 36284,integración,2017-08-01,éxito,nula,0
36285,3094,Prueba auto 36285,sistema,2017-08-08,fallo,alta,7
36286,3094,Prueba auto 36286,sistema,2017-07-23,éxito,nula,0
36287,3094,Prueba auto 36287,sistema,2017-07-17,éxito,nula,0
36288,3094,Prueba auto 36288,sistema,2017-07-23,éxito,nula,0
36289,3094,Prueba auto 36289,integración,2017-07-13,éxito,nula,0
36290,3094,Prueba auto 36290,integración,2017-07-25,éxito,nula,0
36291,3094,Prueba auto 36291,integración,2017-07-12,éxito,nula,0
36292,3094,Prueba auto 36292,integración,2017-07-30,éxito,nula,0
36293,3094,Prueba auto 36293,integración,2017-07-09,éxito,nula,0
36294,3094,Prueba auto 36294,integración,2017-07-21,éxito,nula,0
36295,3094,Prueba auto 36295,sistema,2017-07-21,éxito,nula,0
36296,3094,Prueba auto 36296,sistema,2017-07-24,fallo,baja,7
36297,3094,Prueba auto 36297,integración,2017-07-21,éxito,nula,0
36298,3094,Prueba auto 36298,sistema,2017-07-13,éxito,nula,0
36299,3094,Prueba auto 36299,sistema,2017-07-15,éxito,nula,0
36300,3094,Prueba auto 36300,integración,2017-07-20,fallo,alta,4
36301,3094,Prueba auto 36301,sistema,2017-07-03,éxito,nula,0
36302,3094,Prueba auto 36302,integración,2017-07-20,éxito,nula,0
36303,3094,Prueba auto 36303,integración,2017-08-04,éxito,nula,0
36304,3094,Prueba auto 36304,integración,2017-07-20,éxito,nula,0
36305,3094,Prueba auto 36305,integración,2017-07-30,fallo,crítica,8
36306,3094,Prueba auto 36306,sistema,2017-06-24,fallo,baja,8
36307,3094,Prueba auto 36307,sistema,2017-07-30,éxito,nula,0
36308,3094,Prueba auto 36308,sistema,2017-08-09,éxito,nula,0
36309,3094,Prueba auto 36309,sistema,2017-07-27,éxito,nula,0
36310,3094,Prueba auto 36310,integración,2017-08-09,fallo,baja,8
36311,3094,Prueba auto 36311,sistema,2017-06-29,éxito,nula,0
36312,3094,Prueba auto 36312,integración,2017-08-01,éxito,nula,0
36313,3094,Prueba auto 36313,integración,2017-07-25,éxito,nula,0
36314,3094,Prueba auto 36314,integración,2017-07-18,fallo,crítica,5
36315,3094,Prueba auto 36315,sistema,2017-08-03,éxito,nula,0
36316,3094,Prueba auto 36316,sistema,2017-07-22,éxito,nula,0
36317,3094,Prueba auto 36317,integración,2017-07-28,éxito,nula,0
36318,3094,Prueba auto 36318,sistema,2017-08-02,éxito,nula,0
36319,3094,Prueba auto 36319,integración,2017-07-31,fallo,baja,5
36320,3094,Prueba auto 36320,integración,2017-07-01,éxito,nula,0
36321,3094,Prueba auto 36321,integración,2017-07-24,éxito,nula,0
36322,3094,Prueba auto 36322,sistema,2017-07-30,éxito,nula,0
36323,3094,Prueba auto 36323,integración,2017-07-22,fallo,baja,1
36324,3095,Prueba auto 36324,sistema,2017-07-23,fallo,media,6
36325,3095,Prueba auto 36325,integración,2017-08-07,éxito,nula,0
36326,3095,Prueba auto 36326,integración,2017-08-08,éxito,nula,0
36327,3095,Prueba auto 36327,integración,2017-07-28,éxito,nula,0
36328,3095,Prueba auto 36328,sistema,2017-08-04,éxito,nula,0
36329,3095,Prueba auto 36329,sistema,2017-08-03,éxito,nula,0
36330,3095,Prueba auto 36330,integración,2017-08-02,éxito,nula,0
36331,3095,Prueba auto 36331,sistema,2017-07-27,éxito,nula,0
36332,3095,Prueba auto 36332,sistema,2017-08-05,fallo,media,8
36333,3095,Prueba auto 36333,sistema,2017-07-14,fallo,crítica,5
36334,3095,Prueba auto 36334,sistema,2017-07-20,éxito,nula,0
36335,3095,Prueba auto 36335,sistema,2017-07-30,éxito,nula,0
36336,3095,Prueba auto 36336,sistema,2017-07-16,fallo,media,1
36337,3095,Prueba auto 36337,sistema,2017-07-18,éxito,nula,0
36338,3095,Prueba auto 36338,sistema,2017-06-25,éxito,nula,0
36339,3095,Prueba auto 36339,sistema,2017-08-03,éxito,nula,0
36340,3095,Prueba auto 36340,sistema,2017-07-16,éxito,nula,0
36341,3095,Prueba auto 36341,integración,2017-07-24,éxito,nula,0
36342,3095,Prueba auto 36342,integración,2017-07-29,éxito,nula,0
36343,3095,Prueba auto 36343,integración,2017-07-13,éxito,nula,0
36344,3095,Prueba auto 36344,sistema,2017-07-28,éxito,nula,0
36345,3095,Prueba auto 36345,sistema,2017-08-08,éxito,nula,0
36346,3095,Prueba auto 36346,integración,2017-07-31,éxito,nula,0
36347,3095,Prueba auto 36347,integración,2017-08-04,éxito,nula,0
36348,3095,Prueba auto 36348,integración,2017-07-11,éxito,nula,0
36349,3095,Prueba auto 36349,sistema,2017-07-19,fallo,baja,4
36350,3095,Prueba auto 36350,integración,2017-07-17,éxito,nula,0
36351,3095,Prueba auto 36351,sistema,2017-06-20,éxito,nula,0
36352,3095,Prueba auto 36352,integración,2017-06-29,éxito,nula,0
36353,3095,Prueba auto 36353,sistema,2017-08-08,éxito,nula,0
36354,3095,Prueba auto 36354,integración,2017-07-22,éxito,nula,0
36355,3095,Prueba auto 36355,integración,2017-07-27,éxito,nula,0
36356,3095,Prueba auto 36356,integración,2017-07-20,éxito,nula,0
36357,3095,Prueba auto 36357,integración,2017-06-12,éxito,nula,0
36358,3095,Prueba auto 36358,integración,2017-06-27,fallo,baja,5
36359,3095,Prueba auto 36359,sistema,2017-07-19,éxito,nula,0
36360,3095,Prueba auto 36360,sistema,2017-08-02,éxito,nula,0
36361,3095,Prueba auto 36361,integración,2017-07-31,éxito,nula,0
36362,3095,Prueba auto 36362,integración,2017-07-08,fallo,alta,1
36363,3095,Prueba auto 36363,integración,2017-08-06,éxito,nula,0
36364,3095,Prueba auto 36364,sistema,2017-07-19,fallo,media,3
36365,3095,Prueba auto 36365,sistema,2017-07-30,éxito,nula,0
36366,3095,Prueba auto 36366,integración,2017-06-27,éxito,nula,0
36367,3095,Prueba auto 36367,integración,2017-07-18,éxito,nula,0
36368,3095,Prueba auto 36368,integración,2017-06-29,éxito,nula,0
36369,3095,Prueba auto 36369,integración,2017-07-30,éxito,nula,0
36370,3095,Prueba auto 36370,integración,2017-07-18,fallo,alta,2
36371,3095,Prueba auto 36371,integración,2017-08-02,éxito,nula,0
36372,3095,Prueba auto 36372,integración,2017-07-05,fallo,baja,6
36373,3095,Prueba auto 36373,sistema,2017-07-03,fallo,media,8
36374,3095,Prueba auto 36374,integración,2017-08-08,éxito,nula,0
36375,3095,Prueba auto 36375,sistema,2017-07-25,éxito,nula,0
36376,3095,Prueba auto 36376,sistema,2017-07-06,éxito,nula,0
36377,3095,Prueba auto 36377,integración,2017-07-24,éxito,nula,0
36378,3095,Prueba auto 36378,sistema,2017-07-21,éxito,nula,0
36379,3095,Prueba auto 36379,integración,2017-07-23,éxito,nula,0
36380,3095,Prueba auto 36380,integración,2017-07-28,éxito,nula,0
36381,3095,Prueba auto 36381,integración,2017-06-18,éxito,nula,0
36382,3095,Prueba auto 36382,sistema,2017-06-17,éxito,nula,0
36383,3096,Prueba auto 36383,integración,2017-07-24,éxito,nula,0
36384,3096,Prueba auto 36384,integración,2017-07-06,éxito,nula,0
36385,3096,Prueba auto 36385,sistema,2017-07-31,fallo,baja,1
36386,3096,Prueba auto 36386,sistema,2017-06-27,éxito,nula,0
36387,3096,Prueba auto 36387,integración,2017-08-01,fallo,alta,4
36388,3096,Prueba auto 36388,sistema,2017-07-04,éxito,nula,0
36389,3096,Prueba auto 36389,integración,2017-07-14,éxito,nula,0
36390,3096,Prueba auto 36390,integración,2017-07-28,fallo,crítica,6
36391,3096,Prueba auto 36391,sistema,2017-07-28,éxito,nula,0
36392,3096,Prueba auto 36392,integración,2017-07-17,fallo,alta,8
36393,3096,Prueba auto 36393,integración,2017-07-23,éxito,nula,0
36394,3096,Prueba auto 36394,sistema,2017-07-10,éxito,nula,0
36395,3096,Prueba auto 36395,sistema,2017-07-11,éxito,nula,0
36396,3096,Prueba auto 36396,integración,2017-08-03,éxito,nula,0
36397,3096,Prueba auto 36397,integración,2017-08-04,éxito,nula,0
36398,3096,Prueba auto 36398,sistema,2017-07-19,éxito,nula,0
36399,3096,Prueba auto 36399,sistema,2017-06-30,éxito,nula,0
36400,3096,Prueba auto 36400,sistema,2017-07-29,éxito,nula,0
36401,3096,Prueba auto 36401,integración,2017-07-25,éxito,nula,0
36402,3096,Prueba auto 36402,sistema,2017-08-05,éxito,nula,0
36403,3096,Prueba auto 36403,integración,2017-07-25,fallo,baja,1
36404,3096,Prueba auto 36404,integración,2017-07-13,éxito,nula,0
36405,3096,Prueba auto 36405,integración,2017-06-20,fallo,crítica,3
36406,3096,Prueba auto 36406,integración,2017-07-30,éxito,nula,0
36407,3096,Prueba auto 36407,sistema,2017-07-26,éxito,nula,0
36408,3096,Prueba auto 36408,sistema,2017-07-27,fallo,baja,3
36409,3096,Prueba auto 36409,sistema,2017-07-19,fallo,baja,4
36410,3096,Prueba auto 36410,integración,2017-08-01,éxito,nula,0
36411,3096,Prueba auto 36411,sistema,2017-07-02,éxito,nula,0
36412,3096,Prueba auto 36412,integración,2017-07-18,éxito,nula,0
36413,3096,Prueba auto 36413,integración,2017-08-07,fallo,crítica,8
36414,3096,Prueba auto 36414,integración,2017-07-29,fallo,baja,7
36415,3096,Prueba auto 36415,sistema,2017-08-06,éxito,nula,0
36416,3096,Prueba auto 36416,integración,2017-08-02,fallo,baja,8
36417,3096,Prueba auto 36417,integración,2017-07-31,fallo,media,3
36418,3098,Prueba auto 36418,integración,2017-08-06,fallo,baja,1
36419,3098,Prueba auto 36419,sistema,2017-07-28,éxito,nula,0
36420,3098,Prueba auto 36420,sistema,2017-07-31,fallo,baja,1
36421,3098,Prueba auto 36421,integración,2017-07-19,éxito,nula,0
36422,3098,Prueba auto 36422,integración,2017-07-27,éxito,nula,0
36423,3098,Prueba auto 36423,sistema,2017-07-21,éxito,nula,0
36424,3098,Prueba auto 36424,integración,2017-07-28,fallo,alta,7
36425,3098,Prueba auto 36425,integración,2017-07-21,éxito,nula,0
36426,3098,Prueba auto 36426,sistema,2017-08-03,fallo,crítica,4
36427,3098,Prueba auto 36427,integración,2017-07-24,éxito,nula,0
36428,3098,Prueba auto 36428,integración,2017-08-09,éxito,nula,0
36429,3098,Prueba auto 36429,integración,2017-08-06,éxito,nula,0
36430,3098,Prueba auto 36430,sistema,2017-07-13,éxito,nula,0
36431,3098,Prueba auto 36431,integración,2017-07-12,éxito,nula,0
36432,3098,Prueba auto 36432,sistema,2017-07-17,éxito,nula,0
36433,3098,Prueba auto 36433,integración,2017-08-05,éxito,nula,0
36434,3098,Prueba auto 36434,sistema,2017-08-02,fallo,alta,2
36435,3098,Prueba auto 36435,integración,2017-07-29,éxito,nula,0
36436,3098,Prueba auto 36436,integración,2017-06-30,éxito,nula,0
36437,3098,Prueba auto 36437,sistema,2017-07-12,éxito,nula,0
36438,3098,Prueba auto 36438,sistema,2017-07-31,éxito,nula,0
36439,3098,Prueba auto 36439,sistema,2017-06-24,éxito,nula,0
36440,3098,Prueba auto 36440,sistema,2017-07-20,éxito,nula,0
36441,3098,Prueba auto 36441,integración,2017-08-07,éxito,nula,0
36442,3098,Prueba auto 36442,integración,2017-07-27,éxito,nula,0
36443,3098,Prueba auto 36443,sistema,2017-07-14,fallo,baja,7
36444,3098,Prueba auto 36444,sistema,2017-07-21,éxito,nula,0
36445,3098,Prueba auto 36445,sistema,2017-07-21,éxito,nula,0
36446,3098,Prueba auto 36446,sistema,2017-07-22,éxito,nula,0
36447,3098,Prueba auto 36447,sistema,2017-07-16,éxito,nula,0
36448,3098,Prueba auto 36448,sistema,2017-07-27,éxito,nula,0
36449,3098,Prueba auto 36449,sistema,2017-08-05,éxito,nula,0
36450,3098,Prueba auto 36450,sistema,2017-07-03,éxito,nula,0
36451,3098,Prueba auto 36451,sistema,2017-07-31,fallo,media,7
36452,3098,Prueba auto 36452,sistema,2017-07-02,éxito,nula,0
36453,3098,Prueba auto 36453,sistema,2017-07-21,fallo,crítica,1
36454,3098,Prueba auto 36454,integración,2017-06-28,fallo,alta,8
36455,3100,Prueba auto 36455,integración,2025-08-24,éxito,nula,0
36456,3100,Prueba auto 36456,integración,2025-06-16,éxito,nula,0
36457,3100,Prueba auto 36457,sistema,2025-08-24,éxito,nula,0
36458,3100,Prueba auto 36458,sistema,2025-11-13,éxito,nula,0
36459,3100,Prueba auto 36459,integración,2025-10-01,éxito,nula,0
36460,3100,Prueba auto 36460,integración,2025-07-11,éxito,nula,0
36461,3100,Prueba auto 36461,sistema,2025-08-21,éxito,nula,0
36462,3100,Prueba auto 36462,integración,2025-11-09,éxito,nula,0
36463,3100,Prueba auto 36463,sistema,2025-11-02,fallo,crítica,5
36464,3100,Prueba auto 36464,integración,2025-09-28,éxito,nula,0
36465,3100,Prueba auto 36465,sistema,2025-10-05,éxito,nula,0
36466,3100,Prueba auto 36466,integración,2025-09-29,éxito,nula,0
36467,3100,Prueba auto 36467,sistema,2025-09-07,éxito,nula,0
36468,3100,Prueba auto 36468,sistema,2025-10-15,éxito,nula,0
36469,3100,Prueba auto 36469,integración,2025-10-26,éxito,nula,0
36470,3100,Prueba auto 36470,sistema,2025-09-26,éxito,nula,0
36471,3100,Prueba auto 36471,sistema,2025-07-26,éxito,nula,0
36472,3100,Prueba auto 36472,integración,2025-11-08,éxito,nula,0
36473,3100,Prueba auto 36473,sistema,2025-07-30,éxito,nula,0
36474,3100,Prueba auto 36474,sistema,2025-09-21,éxito,nula,0
36475,3105,Prueba auto 36475,integración,2020-04-04,éxito,nula,0
36476,3105,Prueba auto 36476,integración,2020-04-11,éxito,nula,0
36477,3105,Prueba auto 36477,sistema,2020-04-09,éxito,nula,0
36478,3105,Prueba auto 36478,integración,2020-04-04,éxito,nula,0
