id_asignacion,id_empleado,id_proyecto,rol,fecha_asignacion,estado
1883,106,273,Developer,2018-07-06,finalizado
1884,96,273,Developer,2018-07-06,finalizado
1885,74,273,Developer,2018-07-06,finalizado
1886,3,273,Tester,2018-07-06,finalizado
1887,73,273,Developer,2018-07-06,finalizado
1888,37,273,Developer,2018-07-06,finalizado
1889,45,273,Tester,2018-07-06,finalizado
1890,76,273,Tester,2018-07-06,finalizado
1891,5,274,Tester,2020-01-18,finalizado
1892,24,274,Developer,2020-01-18,finalizado
1893,43,274,Tester,2020-01-18,finalizado
1894,37,274,Tester,2020-01-18,finalizado
1895,93,274,Tester,2020-01-18,finalizado
1896,67,274,Developer,2020-01-18,finalizado
1897,105,274,Developer,2020-01-18,finalizado
1898,17,274,Developer,2020-01-18,finalizado
1899,63,274,Developer,2020-01-18,finalizado
1900,110,274,Developer,2020-01-18,finalizado
1901,106,275,Tester,2019-11-11,finalizado
1902,32,275,Developer,2019-11-11,finalizado
1903,103,275,Developer,2019-11-11,finalizado
1904,102,275,Tester,2019-11-11,finalizado
1905,64,276,Developer,2022-09-23,finalizado
1906,60,276,Developer,2022-09-23,finalizado
1907,108,276,Developer,2022-09-23,finalizado
1908,2,276,Developer,2022-09-23,finalizado
1909,28,276,Developer,2022-09-23,finalizado
1910,116,276,Developer,2022-09-23,finalizado
1911,17,277,Developer,2019-03-16,finalizado
1912,68,277,Tester,2019-03-16,finalizado
1913,75,277,Developer,2019-03-16,finalizado
1914,63,277,Developer,2019-03-16,finalizado
1915,66,278,Developer,2019-12-13,finalizado
1916,97,278,Tester,2019-12-13,finalizado
1917,11,278,Developer,2019-12-13,finalizado
1918,115,278,Developer,2019-12-13,finalizado
1919,101,278,Developer,2019-12-13,finalizado
1920,60,278,Developer,2019-12-13,finalizado
1921,25,278,Developer,2019-12-13,finalizado
1922,24,278,Tester,2019-12-13,finalizado
1923,33,279,Developer,2017-07-12,finalizado
1924,41,279,Tester,2017-07-12,finalizado
1925,3,279,Developer,2017-07-12,finalizado
1926,63,279,Developer,2017-07-12,finalizado
1927,38,280,Developer,2018-09-08,finalizado
1928,33,280,Developer,2018-09-08,finalizado
1929,97,280,Tester,2018-09-08,finalizado
1930,11,280,Developer,2018-09-08,finalizado
1931,66,280,Developer,2018-09-08,finalizado
1932,105,281,Developer,2016-10-02,activo
1933,37,281,Developer,2016-10-02,activo
1934,68,281,Developer,2016-10-02,activo
1935,11,281,Developer,2016-10-02,activo
1936,74,281,Tester,2016-10-02,activo
1937,100,281,Developer,2016-10-02,activo
1938,17,282,Developer,2017-09-29,finalizado
1939,34,282,Tester,2017-09-29,finalizado
1940,39,282,Tester,2017-09-29,finalizado
1941,102,282,Tester,2017-09-29,finalizado
1942,106,282,Developer,2017-09-29,finalizado
1943,44,282,Developer,2017-09-29,finalizado
1944,73,282,Developer,2017-09-29,finalizado
1945,3,282,Developer,2017-09-29,finalizado
1946,74,282,Tester,2017-09-29,finalizado
1947,110,283,Developer,2024-02-12,finalizado
1948,51,283,Developer,2024-02-12,finalizado
1949,103,283,Developer,2024-02-12,finalizado
1950,90,283,Developer,2024-02-12,finalizado
1951,45,283,Developer,2024-02-12,finalizado
1952,82,284,Developer,2018-10-14,finalizado
1953,68,284,Tester,2018-10-14,finalizado
1954,8,284,Tester,2018-10-14,finalizado
1955,2,284,Developer,2018-10-14,finalizado
1956,11,284,Tester,2018-10-14,finalizado
1957,102,284,Developer,2018-10-14,finalizado
1958,46,284,Tester,2018-10-14,finalizado
1959,105,285,Developer,2025-02-11,activo
1960,67,285,Developer,2025-02-11,activo
1961,46,285,Developer,2025-02-11,activo
1962,37,285,Developer,2025-02-11,activo
1963,71,285,Developer,2025-02-11,activo
1964,90,285,Tester,2025-02-11,activo
1965,94,285,Developer,2025-02-11,activo
1966,47,285,Developer,2025-02-11,activo
1967,106,286,Tester,2019-11-01,finalizado
1968,115,286,Developer,2019-11-01,finalizado
1969,22,286,Developer,2019-11-01,finalizado
1970,40,286,Tester,2019-11-01,finalizado
1971,38,286,Developer,2019-11-01,finalizado
1972,63,287,Developer,2016-08-12,finalizado
1973,78,287,Developer,2016-08-12,finalizado
1974,68,287,Developer,2016-08-12,finalizado
1975,39,287,Tester,2016-08-12,finalizado
1976,60,287,Tester,2016-08-12,finalizado
1977,30,287,Developer,2016-08-12,finalizado
1978,44,287,Developer,2016-08-12,finalizado
1979,34,287,Developer,2016-08-12,finalizado
1980,21,288,Developer,2024-05-06,activo
1981,14,288,Developer,2024-05-06,activo
1982,39,288,Developer,2024-05-06,activo
1983,113,288,Developer,2024-05-06,activo
1984,29,288,Tester,2024-05-06,activo
1985,60,288,Developer,2024-05-06,activo
1986,43,288,Developer,2024-05-06,activo
1987,54,288,Developer,2024-05-06,activo
1988,89,289,Developer,2021-06-02,finalizado
1989,16,289,Developer,2021-06-02,finalizado
1990,97,289,Developer,2021-06-02,finalizado
1991,67,289,Developer,2021-06-02,finalizado
1992,92,290,Developer,2023-07-11,finalizado
1993,32,290,Developer,2023-07-11,finalizado
1994,30,290,Tester,2023-07-11,finalizado
1995,24,290,Developer,2023-07-11,finalizado
1996,62,290,Developer,2023-07-11,finalizado
1997,4,290,Developer,2023-07-11,finalizado
1998,56,290,Developer,2023-07-11,finalizado
1999,112,291,Tester,2024-03-19,finalizado
2000,81,291,Tester,2024-03-19,finalizado
2001,50,291,Developer,2024-03-19,finalizado
2002,26,291,Tester,2024-03-19,finalizado
2003,18,291,Developer,2024-03-19,finalizado
2004,83,291,Developer,2024-03-19,finalizado
2005,115,291,Developer,2024-03-19,finalizado
2006,4,291,Developer,2024-03-19,finalizado
2007,119,291,Developer,2024-03-19,finalizado
2008,9,291,Developer,2024-03-19,finalizado
2009,44,292,Tester,2018-02-08,finalizado
2010,51,292,Tester,2018-02-08,finalizado
2011,46,292,Developer,2018-02-08,finalizado
2012,41,292,Developer,2018-02-08,finalizado
2013,38,292,Developer,2018-02-08,finalizado
2014,103,293,Developer,2021-10-15,finalizado
2015,29,293,Developer,2021-10-15,finalizado
2016,102,293,Developer,2021-10-15,finalizado
2017,93,293,Developer,2021-10-15,finalizado
2018,116,293,Developer,2021-10-15,finalizado
2019,99,293,Developer,2021-10-15,finalizado
2020,41,293,Tester,2021-10-15,finalizado
2021,98,293,Developer,2021-10-15,finalizado
2022,15,293,Developer,2021-10-15,finalizado
2023,30,293,Developer,2021-10-15,finalizado
2024,51,294,Developer,2019-09-06,finalizado
2025,74,294,Developer,2019-09-06,finalizado
2026,40,294,Developer,2019-09-06,finalizado
2027,89,294,Tester,2019-09-06,finalizado
2028,25,294,Developer,2019-09-06,finalizado
2029,33,294,Developer,2019-09-06,finalizado
2030,85,294,Developer,2019-09-06,finalizado
2031,11,294,Developer,2019-09-06,finalizado
2032,88,294,Developer,2019-09-06,finalizado
2033,102,294,Developer,2019-09-06,finalizado
2034,32,295,Tester,2021-07-14,finalizado
2035,101,295,Developer,2021-07-14,finalizado
2036,30,295,Developer,2021-07-14,finalizado
2037,62,295,Tester,2021-07-14,finalizado
2038,99,295,Tester,2021-07-14,finalizado
2039,110,295,Developer,2021-07-14,finalizado
2040,102,295,Tester,2021-07-14,finalizado
2041,16,296,Developer,2023-09-08,finalizado
2042,25,296,Developer,2023-09-08,finalizado
2043,2,296,Developer,2023-09-08,finalizado
2044,38,296,Tester,2023-09-08,finalizado
2045,89,296,Tester,2023-09-08,finalizado
2046,36,297,Tester,2025-06-22,activo
2047,51,297,Developer,2025-06-22,activo
2048,8,297,Developer,2025-06-22,activo
2049,58,297,Developer,2025-06-22,activo
2050,45,297,Developer,2025-06-22,activo
2051,39,297,Tester,2025-06-22,activo
2052,1,297,Developer,2025-06-22,activo
2053,18,297,Developer,2025-06-22,activo
2054,49,297,Tester,2025-06-22,activo
2055,2,297,Developer,2025-06-22,activo
2056,63,298,Developer,2020-12-18,finalizado
2057,115,298,Developer,2020-12-18,finalizado
2058,73,298,Tester,2020-12-18,finalizado
2059,41,298,Developer,2020-12-18,finalizado
2060,103,298,Tester,2020-12-18,finalizado
2061,78,299,Developer,2018-02-13,finalizado
2062,39,299,Developer,2018-02-13,finalizado
2063,75,299,Developer,2018-02-13,finalizado
2064,43,299,Developer,2018-02-13,finalizado
2065,66,299,Tester,2018-02-13,finalizado
2066,97,300,Developer,2023-10-05,finalizado
2067,33,300,Developer,2023-10-05,finalizado
2068,103,300,Developer,2023-10-05,finalizado
2069,8,300,Developer,2023-10-05,finalizado
2070,26,300,Tester,2023-10-05,finalizado
2071,100,300,Developer,2023-10-05,finalizado
2072,15,300,Tester,2023-10-05,finalizado
2073,78,300,Developer,2023-10-05,finalizado
2074,115,300,Developer,2023-10-05,finalizado
2075,72,301,Developer,2020-12-30,finalizado
2076,75,301,Tester,2020-12-30,finalizado
2077,82,301,Tester,2020-12-30,finalizado
2078,2,301,Developer,2020-12-30,finalizado
2079,99,301,Tester,2020-12-30,finalizado
2080,40,301,Developer,2020-12-30,finalizado
2081,44,301,Developer,2020-12-30,finalizado
2082,115,301,Developer,2020-12-30,finalizado
2083,41,301,Developer,2020-12-30,finalizado
2084,8,302,Developer,2017-08-12,finalizado
2085,76,302,Developer,2017-08-12,finalizado
2086,73,302,Developer,2017-08-12,finalizado
2087,102,302,Tester,2017-08-12,finalizado
2088,105,302,Tester,2017-08-12,finalizado
2089,41,302,Tester,2017-08-12,finalizado
2090,97,302,Developer,2017-08-12,finalizado
2091,25,303,Developer,2023-02-10,activo
2092,83,303,Developer,2023-02-10,activo
2093,86,303,Developer,2023-02-10,activo
2094,63,303,Developer,2023-02-10,activo
2095,111,303,Tester,2023-02-10,activo
2096,25,304,Developer,2024-08-14,finalizado
2097,86,304,Developer,2024-08-14,finalizado
2098,9,304,Tester,2024-08-14,finalizado
2099,64,304,Developer,2024-08-14,finalizado
2100,119,304,Developer,2024-08-14,finalizado
2101,76,304,Tester,2024-08-14,finalizado
2102,106,304,Developer,2024-08-14,finalizado
2103,53,304,Tester,2024-08-14,finalizado
2104,45,305,Tester,2020-10-30,finalizado
2105,41,305,Developer,2020-10-30,finalizado
2106,83,305,Tester,2020-10-30,finalizado
2107,90,305,Developer,2020-10-30,finalizado
2108,1,305,Developer,2020-10-30,finalizado
2109,11,305,Developer,2020-10-30,finalizado
2110,100,305,Developer,2020-10-30,finalizado
2111,102,305,Tester,2020-10-30,finalizado
2112,117,306,Tester,2024-06-28,finalizado
2113,27,306,Developer,2024-06-28,finalizado
2114,88,306,Tester,2024-06-28,finalizado
2115,52,306,Developer,2024-06-28,finalizado
2116,72,306,Developer,2024-06-28,finalizado
2117,100,306,Developer,2024-06-28,finalizado
2118,16,306,Developer,2024-06-28,finalizado
2119,46,306,Tester,2024-06-28,finalizado
2120,51,307,Developer,2018-07-01,activo
2121,40,307,Developer,2018-07-01,activo
2122,8,307,Developer,2018-07-01,activo
2123,117,307,Tester,2018-07-01,activo
2124,82,307,Developer,2018-07-01,activo
2125,11,307,Developer,2018-07-01,activo
2126,86,307,Tester,2018-07-01,activo
2127,63,307,Developer,2018-07-01,activo
2128,106,307,Tester,2018-07-01,activo
2129,103,307,Developer,2018-07-01,activo
2130,1,308,Developer,2022-01-06,finalizado
2131,8,308,Developer,2022-01-06,finalizado
2132,32,308,Tester,2022-01-06,finalizado
2133,93,308,Developer,2022-01-06,finalizado
2134,120,308,Developer,2022-01-06,finalizado
2135,90,308,Developer,2022-01-06,finalizado
2136,73,308,Developer,2022-01-06,finalizado
2137,62,308,Tester,2022-01-06,finalizado
2138,40,309,Developer,2018-10-10,finalizado
2139,68,309,Tester,2018-10-10,finalizado
2140,78,309,Developer,2018-10-10,finalizado
2141,74,309,Developer,2018-10-10,finalizado
2142,15,309,Developer,2018-10-10,finalizado
2143,60,310,Tester,2017-12-28,finalizado
2144,41,310,Developer,2017-12-28,finalizado
2145,34,310,Tester,2017-12-28,finalizado
2146,17,310,Tester,2017-12-28,finalizado
2147,33,310,Developer,2017-12-28,finalizado
2148,100,310,Developer,2017-12-28,finalizado
2149,97,310,Tester,2017-12-28,finalizado
2150,38,310,Tester,2017-12-28,finalizado
2151,51,311,Developer,2016-10-01,finalizado
2152,11,311,Tester,2016-10-01,finalizado
2153,33,311,Developer,2016-10-01,finalizado
2154,34,311,Tester,2016-10-01,finalizado
2155,78,311,Tester,2016-10-01,finalizado
2156,74,311,Tester,2016-10-01,finalizado
2157,71,312,Tester,2024-10-04,finalizado
2158,26,312,Developer,2024-10-04,finalizado
2159,43,312,Developer,2024-10-04,finalizado
2160,40,312,Developer,2024-10-04,finalizado
2161,41,312,Tester,2024-10-04,finalizado
2162,103,312,Developer,2024-10-04,finalizado
2163,5,312,Tester,2024-10-04,finalizado
2164,10,312,Developer,2024-10-04,finalizado
2165,118,312,Developer,2024-10-04,finalizado
2166,78,313,Tester,2017-06-11,finalizado
2167,60,313,Tester,2017-06-11,finalizado
2168,117,313,Developer,2017-06-11,finalizado
2169,39,313,Developer,2017-06-11,finalizado
2170,56,313,Developer,2017-06-11,finalizado
2171,60,314,Developer,2016-02-18,finalizado
2172,101,314,Developer,2016-02-18,finalizado
2173,33,314,Developer,2016-02-18,finalizado
2174,37,314,Developer,2016-02-18,finalizado
2175,51,314,Developer,2016-02-18,finalizado
2176,44,314,Developer,2016-02-18,finalizado
2177,74,314,Tester,2016-02-18,finalizado
2178,34,314,Developer,2016-02-18,finalizado
2179,78,314,Developer,2016-02-18,finalizado
2180,33,315,Developer,2016-06-11,finalizado
2181,76,315,Tester,2016-06-11,finalizado
2182,56,315,Developer,2016-06-11,finalizado
2183,39,315,Tester,2016-06-11,finalizado
2184,37,315,Developer,2016-06-11,finalizado
2185,3,315,Developer,2016-06-11,finalizado
2186,44,315,Tester,2016-06-11,finalizado
2187,103,315,Developer,2016-06-11,finalizado
2188,2,315,Developer,2016-06-11,finalizado
2189,87,316,Tester,2023-04-01,finalizado
2190,100,316,Tester,2023-04-01,finalizado
2191,18,316,Developer,2023-04-01,finalizado
2192,47,316,Tester,2023-04-01,finalizado
2193,67,316,Developer,2023-04-01,finalizado
2194,101,317,Tester,2016-10-05,finalizado
2195,41,317,Developer,2016-10-05,finalizado
2196,24,317,Developer,2016-10-05,finalizado
2197,60,317,Developer,2016-10-05,finalizado
2198,63,317,Developer,2016-10-05,finalizado
2199,106,317,Tester,2016-10-05,finalizado
2200,100,317,Tester,2016-10-05,finalizado
2201,117,317,Developer,2016-10-05,finalizado
2202,106,318,Developer,2021-06-17,finalizado
2203,47,318,Tester,2021-06-17,finalizado
2204,43,318,Tester,2021-06-17,finalizado
2205,86,318,Developer,2021-06-17,finalizado
2206,73,318,Developer,2021-06-17,finalizado
2207,101,318,Developer,2021-06-17,finalizado
2208,3,318,Developer,2021-06-17,finalizado
2209,37,318,Tester,2021-06-17,finalizado
2210,82,319,Tester,2025-11-08,finalizado
2211,45,319,Developer,2025-11-08,finalizado
2212,23,319,Developer,2025-11-08,finalizado
2213,89,319,Tester,2025-11-08,finalizado
2214,90,319,Developer,2025-11-08,finalizado
2215,86,320,Developer,2019-02-23,finalizado
2216,45,320,Tester,2019-02-23,finalizado
2217,101,320,Tester,2019-02-23,finalizado
2218,78,320,Developer,2019-02-23,finalizado
2219,72,320,Developer,2019-02-23,finalizado
2220,11,320,Developer,2019-02-23,finalizado
2221,105,320,Developer,2019-02-23,finalizado
2222,106,320,Developer,2019-02-23,finalizado
2223,46,320,Tester,2019-02-23,finalizado
2224,15,320,Developer,2019-02-23,finalizado
2225,24,321,Developer,2019-04-23,finalizado
2226,30,321,Tester,2019-04-23,finalizado
2227,8,321,Tester,2019-04-23,finalizado
2228,64,321,Developer,2019-04-23,finalizado
2229,40,321,Tester,2019-04-23,finalizado
2230,27,322,Developer,2019-01-02,finalizado
2231,97,322,Developer,2019-01-02,finalizado
2232,39,322,Tester,2019-01-02,finalizado
2233,64,322,Developer,2019-01-02,finalizado
2234,51,322,Developer,2019-01-02,finalizado
2235,11,322,Tester,2019-01-02,finalizado
2236,44,322,Developer,2019-01-02,finalizado
2237,3,322,Developer,2019-01-02,finalizado
2238,85,322,Developer,2019-01-02,finalizado
2239,38,322,Developer,2019-01-02,finalizado
2240,17,323,Developer,2025-06-25,finalizado
2241,77,323,Developer,2025-06-25,finalizado
2242,83,323,Developer,2025-06-25,finalizado
2243,103,323,Tester,2025-06-25,finalizado
2244,51,323,Developer,2025-06-25,finalizado
2245,2,323,Tester,2025-06-25,finalizado
2246,93,324,Developer,2020-04-16,finalizado
2247,86,324,Developer,2020-04-16,finalizado
2248,74,324,Developer,2020-04-16,finalizado
2249,101,324,Developer,2020-04-16,finalizado
2250,29,324,Developer,2020-04-16,finalizado
2251,73,324,Developer,2020-04-16,finalizado
2252,64,324,Developer,2020-04-16,finalizado
2253,75,324,Developer,2020-04-16,finalizado
2254,11,325,Developer,2022-11-24,finalizado
2255,41,325,Tester,2022-11-24,finalizado
2256,12,325,Developer,2022-11-24,finalizado
2257,82,325,Developer,2022-11-24,finalizado
2258,51,326,Tester,2016-02-01,finalizado
2259,30,326,Developer,2016-02-01,finalizado
2260,15,326,Developer,2016-02-01,finalizado
2261,106,326,Developer,2016-02-01,finalizado
2262,60,326,Developer,2016-02-01,finalizado
2263,101,326,Tester,2016-02-01,finalizado
2264,2,326,Developer,2016-02-01,finalizado
2265,68,326,Tester,2016-02-01,finalizado
2266,22,327,Developer,2023-03-05,finalizado
2267,116,327,Tester,2023-03-05,finalizado
2268,16,327,Developer,2023-03-05,finalizado
2269,24,327,Developer,2023-03-05,finalizado
2270,8,327,Developer,2023-03-05,finalizado
2271,53,327,Developer,2023-03-05,finalizado
2272,108,327,Developer,2023-03-05,finalizado
2273,103,328,Developer,2021-09-18,finalizado
2274,5,328,Tester,2021-09-18,finalizado
2275,46,328,Developer,2021-09-18,finalizado
2276,3,328,Developer,2021-09-18,finalizado
2277,47,328,Developer,2021-09-18,finalizado
2278,83,328,Developer,2021-09-18,finalizado
2279,1,328,Developer,2021-09-18,finalizado
2280,43,329,Developer,2018-08-13,activo
2281,63,329,Developer,2018-08-13,activo
2282,17,329,Tester,2018-08-13,activo
2283,100,329,Tester,2018-08-13,activo
2284,82,329,Developer,2018-08-13,activo
2285,96,329,Tester,2018-08-13,activo
2286,37,329,Tester,2018-08-13,activo
2287,73,329,Developer,2018-08-13,activo
2288,100,330,Developer,2019-04-22,finalizado
2289,78,330,Developer,2019-04-22,finalizado
2290,38,330,Developer,2019-04-22,finalizado
2291,76,330,Developer,2019-04-22,finalizado
2292,66,330,Developer,2019-04-22,finalizado
2293,93,330,Developer,2019-04-22,finalizado
2294,44,330,Developer,2019-04-22,finalizado
2295,37,331,Developer,2017-04-20,finalizado
2296,75,331,Developer,2017-04-20,finalizado
2297,117,331,Tester,2017-04-20,finalizado
2298,100,331,Developer,2017-04-20,finalizado
2299,2,331,Developer,2017-04-20,finalizado
2300,34,331,Developer,2017-04-20,finalizado
2301,97,331,Developer,2017-04-20,finalizado
2302,74,331,Tester,2017-04-20,finalizado
2303,24,331,Tester,2017-04-20,finalizado
2304,103,331,Tester,2017-04-20,finalizado
2305,60,332,Developer,2016-12-26,finalizado
2306,39,332,Tester,2016-12-26,finalizado
2307,56,332,Developer,2016-12-26,finalizado
2308,73,332,Developer,2016-12-26,finalizado
2309,76,332,Tester,2016-12-26,finalizado
2310,37,332,Tester,2016-12-26,finalizado
2311,78,332,Developer,2016-12-26,finalizado
2312,3,332,Developer,2016-12-26,finalizado
2313,100,333,Tester,2017-05-24,finalizado
2314,60,333,Developer,2017-05-24,finalizado
2315,63,333,Developer,2017-05-24,finalizado
2316,73,333,Developer,2017-05-24,finalizado
2317,45,333,Developer,2017-05-24,finalizado
2318,64,334,Developer,2019-11-01,finalizado
2319,85,334,Developer,2019-11-01,finalizado
2320,105,334,Developer,2019-11-01,finalizado
2321,17,334,Developer,2019-11-01,finalizado
2322,2,334,Tester,2019-11-01,finalizado
2323,43,334,Tester,2019-11-01,finalizado
2324,27,334,Tester,2019-11-01,finalizado
2325,100,334,Developer,2019-11-01,finalizado
2326,93,334,Developer,2019-11-01,finalizado
2327,102,334,Developer,2019-11-01,finalizado
2328,40,335,Tester,2019-03-18,finalizado
2329,56,335,Developer,2019-03-18,finalizado
2330,15,335,Tester,2019-03-18,finalizado
2331,2,335,Developer,2019-03-18,finalizado
2332,3,335,Developer,2019-03-18,finalizado
2333,51,335,Tester,2019-03-18,finalizado
2334,89,335,Tester,2019-03-18,finalizado
2335,117,335,Developer,2019-03-18,finalizado
2336,97,335,Developer,2019-03-18,finalizado
2337,27,335,Developer,2019-03-18,finalizado
2338,63,336,Developer,2017-03-27,finalizado
2339,44,336,Developer,2017-03-27,finalizado
2340,24,336,Tester,2017-03-27,finalizado
2341,74,336,Developer,2017-03-27,finalizado
2342,106,336,Developer,2017-03-27,finalizado
2343,45,336,Developer,2017-03-27,finalizado
2344,100,336,Developer,2017-03-27,finalizado
2345,97,336,Developer,2017-03-27,finalizado
2346,2,337,Tester,2022-11-07,finalizado
2347,40,337,Developer,2022-11-07,finalizado
2348,29,337,Tester,2022-11-07,finalizado
2349,64,337,Tester,2022-11-07,finalizado
2350,30,337,Developer,2022-11-07,finalizado
2351,46,337,Developer,2022-11-07,finalizado
2352,99,337,Tester,2022-11-07,finalizado
2353,82,337,Tester,2022-11-07,finalizado
2354,32,337,Developer,2022-11-07,finalizado
2355,60,337,Tester,2022-11-07,finalizado
2356,43,338,Developer,2020-06-07,finalizado
2357,30,338,Developer,2020-06-07,finalizado
2358,34,338,Tester,2020-06-07,finalizado
2359,14,338,Developer,2020-06-07,finalizado
2360,44,339,Tester,2016-04-23,finalizado
2361,106,339,Developer,2016-04-23,finalizado
2362,37,339,Developer,2016-04-23,finalizado
2363,63,339,Developer,2016-04-23,finalizado
2364,78,340,Developer,2017-01-18,finalizado
2365,37,340,Developer,2017-01-18,finalizado
2366,45,340,Developer,2017-01-18,finalizado
2367,73,340,Tester,2017-01-18,finalizado
2368,117,340,Developer,2017-01-18,finalizado
2369,34,340,Developer,2017-01-18,finalizado
2370,16,341,Developer,2022-12-10,finalizado
2371,94,341,Tester,2022-12-10,finalizado
2372,8,341,Developer,2022-12-10,finalizado
2373,74,341,Tester,2022-12-10,finalizado
2374,1,341,Developer,2022-12-10,finalizado
2375,119,341,Developer,2022-12-10,finalizado
2376,91,341,Developer,2022-12-10,finalizado
2377,14,341,Developer,2022-12-10,finalizado
2378,40,342,Tester,2018-10-19,finalizado
2379,106,342,Developer,2018-10-19,finalizado
2380,34,342,Developer,2018-10-19,finalizado
2381,45,342,Developer,2018-10-19,finalizado
2382,59,343,Developer,2025-02-26,activo
2383,34,343,Developer,2025-02-26,activo
2384,109,343,Developer,2025-02-26,activo
2385,35,343,Developer,2025-02-26,activo
2386,10,343,Developer,2025-02-26,activo
2387,30,344,Developer,2019-10-28,finalizado
2388,64,344,Developer,2019-10-28,finalizado
2389,63,344,Developer,2019-10-28,finalizado
2390,33,344,Tester,2019-10-28,finalizado
2391,72,344,Developer,2019-10-28,finalizado
2392,11,344,Tester,2019-10-28,finalizado
2393,45,344,Developer,2019-10-28,finalizado
2394,110,344,Developer,2019-10-28,finalizado
2395,14,344,Developer,2019-10-28,finalizado
2396,68,344,Developer,2019-10-28,finalizado
2397,60,345,Tester,2017-01-17,finalizado
2398,37,345,Developer,2017-01-17,finalizado
2399,40,345,Developer,2017-01-17,finalizado
2400,117,345,Developer,2017-01-17,finalizado
2401,100,345,Developer,2017-01-17,finalizado
2402,76,345,Tester,2017-01-17,finalizado
2403,68,345,Developer,2017-01-17,finalizado
2404,3,345,Developer,2017-01-17,finalizado
2405,78,345,Developer,2017-01-17,finalizado
2406,106,345,Tester,2017-01-17,finalizado
2407,74,346,Tester,2018-01-17,finalizado
2408,105,346,Developer,2018-01-17,finalizado
2409,34,346,Developer,2018-01-17,finalizado
2410,60,346,Developer,2018-01-17,finalizado
2411,39,346,Developer,2018-01-17,finalizado
2412,103,346,Tester,2018-01-17,finalizado
2413,15,346,Developer,2018-01-17,finalizado
2414,56,347,Developer,2019-11-20,finalizado
2415,14,347,Developer,2019-11-20,finalizado
2416,34,347,Developer,2019-11-20,finalizado
2417,60,347,Developer,2019-11-20,finalizado
2418,115,347,Tester,2019-11-20,finalizado
2419,22,347,Developer,2019-11-20,finalizado
2420,40,348,Tester,2021-12-07,finalizado
2421,90,348,Developer,2021-12-07,finalizado
2422,113,348,Developer,2021-12-07,finalizado
2423,38,348,Developer,2021-12-07,finalizado
2424,15,349,Developer,2017-01-13,finalizado
2425,37,349,Developer,2017-01-13,finalizado
2426,40,349,Developer,2017-01-13,finalizado
2427,24,349,Developer,2017-01-13,finalizado
2428,44,349,Developer,2017-01-13,finalizado
2429,51,349,Developer,2017-01-13,finalizado
2430,39,349,Developer,2017-01-13,finalizado
2431,33,350,Developer,2020-06-24,finalizado
2432,96,350,Developer,2020-06-24,finalizado
2433,76,350,Developer,2020-06-24,finalizado
2434,17,350,Developer,2020-06-24,finalizado
2435,30,350,Tester,2020-06-24,finalizado
2436,88,350,Developer,2020-06-24,finalizado
2437,51,350,Tester,2020-06-24,finalizado
2438,24,350,Tester,2020-06-24,finalizado
2439,39,351,Tester,2016-11-29,finalizado
2440,37,351,Tester,2016-11-29,finalizado
2441,105,351,Developer,2016-11-29,finalizado
2442,45,351,Developer,2016-11-29,finalizado
2443,56,351,Tester,2016-11-29,finalizado
2444,106,351,Tester,2016-11-29,finalizado
2445,66,351,Developer,2016-11-29,finalizado
2446,68,351,Developer,2016-11-29,finalizado
2447,30,351,Tester,2016-11-29,finalizado
2448,56,352,Developer,2022-05-03,activo
2449,91,352,Developer,2022-05-03,activo
2450,34,352,Developer,2022-05-03,activo
2451,37,352,Tester,2022-05-03,activo
2452,13,352,Developer,2022-05-03,activo
2453,88,352,Tester,2022-05-03,activo
2454,6,352,Developer,2022-05-03,activo
2455,40,352,Developer,2022-05-03,activo
2456,2,353,Tester,2018-06-19,finalizado
2457,97,353,Developer,2018-06-19,finalizado
2458,64,353,Tester,2018-06-19,finalizado
2459,60,353,Tester,2018-06-19,finalizado
2460,45,354,Tester,2022-08-26,finalizado
2461,16,354,Tester,2022-08-26,finalizado
2462,108,354,Developer,2022-08-26,finalizado
2463,96,354,Tester,2022-08-26,finalizado
2464,27,355,Developer,2020-09-06,activo
2465,110,355,Developer,2020-09-06,activo
2466,46,355,Tester,2020-09-06,activo
2467,1,355,Developer,2020-09-06,activo
2468,16,355,Tester,2020-09-06,activo
2469,39,355,Developer,2020-09-06,activo
2470,102,355,Tester,2020-09-06,activo
2471,43,356,Developer,2021-03-25,finalizado
2472,117,356,Developer,2021-03-25,finalizado
2473,15,356,Tester,2021-03-25,finalizado
2474,12,356,Developer,2021-03-25,finalizado
2475,98,357,Tester,2023-03-10,finalizado
2476,88,357,Developer,2023-03-10,finalizado
2477,109,357,Tester,2023-03-10,finalizado
2478,86,357,Developer,2023-03-10,finalizado
2479,68,357,Developer,2023-03-10,finalizado
2480,21,357,Developer,2023-03-10,finalizado
2481,37,357,Developer,2023-03-10,finalizado
2482,30,357,Developer,2023-03-10,finalizado
2483,73,358,Tester,2024-10-24,finalizado
2484,6,358,Developer,2024-10-24,finalizado
2485,28,358,Developer,2024-10-24,finalizado
2486,8,358,Developer,2024-10-24,finalizado
2487,70,358,Developer,2024-10-24,finalizado
2488,50,358,Developer,2024-10-24,finalizado
2489,10,358,Developer,2024-10-24,finalizado
2490,78,358,Tester,2024-10-24,finalizado
2491,97,359,Tester,2024-03-22,finalizado
2492,41,359,Developer,2024-03-22,finalizado
2493,81,359,Developer,2024-03-22,finalizado
2494,29,359,Tester,2024-03-22,finalizado
2495,114,359,Developer,2024-03-22,finalizado
