id_hecho_calidad,id_proyecto,id_tiempo,tipo_prueba,severidad,cantidad_defectos_encontrados
24763,389,20220721,sistema,nula,0
24764,389,20220724,sistema,baja,1
24765,389,20220725,sistema,nula,0
24766,389,20220730,sistema,nula,0
24767,389,20220801,sistema,nula,0
24768,389,20220809,sistema,baja,1
24769,389,20220812,sistema,nula,0
24770,389,20220816,integración,nula,0
24771,389,20220818,integración,nula,0
24772,389,20220819,integración,crítica,1
24773,389,20220821,sistema,nula,0
24774,389,20220825,sistema,nula,0
24775,389,20220826,sistema,nula,0
24776,389,20220909,sistema,nula,0
24777,389,20220918,integración,nula,0
24778,389,20220919,integración,nula,0
24779,389,20220922,integración,nula,0
24780,389,20220925,integración,nula,0
24781,389,20220925,sistema,nula,0
24782,389,20220926,sistema,nula,0
24783,389,20220928,sistema,nula,0
24784,389,20221002,integración,nula,0
24785,390,20210307,integración,nula,0
24786,390,20210331,integración,nula,0
24787,390,20210408,sistema,nula,0
24788,390,20210418,sistema,nula,0
24789,390,20210426,integración,nula,0
24790,390,20210505,sistema,nula,0
24791,390,20210508,integración,media,1
24792,390,20210513,sistema,media,1
24793,390,20210515,integración,nula,0
24794,390,20210517,integración,nula,0
24795,390,20210523,sistema,nula,0
24796,390,20210529,sistema,nula,0
24797,390,20210604,integración,nula,0
24798,390,20210609,sistema,media,1
24799,390,20210610,integración,crítica,1
24800,390,20210611,sistema,nula,0
24801,390,20210615,integración,nula,0
24802,390,20210623,integración,nula,0
24803,390,20210627,integración,nula,0
24804,390,20210627,sistema,nula,0
24805,390,20210628,integración,nula,0
24806,390,20210701,sistema,nula,0
24807,390,20210703,integración,crítica,1
24808,390,20210714,integración,nula,0
24809,390,20210715,integración,nula,0
24810,390,20210715,sistema,nula,0
24811,390,20210717,integración,baja,1
24812,390,20210718,integración,nula,0
24813,390,20210719,integración,baja,1
24814,390,20210722,integración,nula,0
24815,390,20210724,sistema,nula,0
24816,390,20210725,sistema,baja,1
24817,390,20210726,integración,nula,0
24818,390,20210730,sistema,nula,0
24819,390,20210801,sistema,nula,0
24820,390,20210803,integración,nula,0
24821,390,20210803,sistema,nula,0
24822,390,20210806,integración,nula,0
24823,390,20210809,integración,nula,0
24824,390,20210810,integración,nula,0
24825,390,20210814,integración,alta,1
24826,390,20210814,integración,nula,0
24827,390,20210816,integración,nula,0
24828,390,20210816,sistema,nula,0
24829,390,20210817,integración,nula,0
24830,390,20210818,sistema,nula,0
24831,390,20210821,integración,nula,0
24832,390,20210822,integración,nula,0
24833,390,20210823,integración,media,1
24834,390,20210824,integración,nula,0
24835,390,20210825,integración,baja,1
24836,390,20210825,sistema,nula,0
24837,390,20210826,sistema,nula,0
24838,390,20210827,sistema,nula,0
24839,390,20210828,sistema,nula,0
24840,390,20210829,integración,nula,0
24841,390,20210901,integración,alta,1
24842,390,20210902,sistema,crítica,1
24843,390,20210903,sistema,nula,0
24844,390,20210904,integración,baja,1
24845,390,20210904,sistema,nula,0
24846,390,20210905,sistema,nula,0
24847,390,20210907,integración,nula,0
24848,390,20210910,sistema,nula,0
24849,390,20210911,integración,nula,0
24850,390,20210915,integración,nula,0
24851,390,20210915,sistema,nula,0
24852,390,20210917,integración,nula,0
24853,390,20210917,sistema,nula,0
24854,390,20210919,integración,baja,1
24855,390,20210919,sistema,nula,0
24856,390,20210920,integración,nula,0
24857,390,20210920,sistema,nula,0
24858,390,20210922,sistema,nula,0
24859,390,20210923,integración,nula,0
24860,390,20210926,sistema,crítica,1
24861,390,20210928,integración,nula,0
24862,390,20210930,integración,baja,1
24863,390,20210930,integración,nula,0
24864,390,20211002,integración,nula,0
24865,390,20211002,sistema,nula,0
24866,390,20211003,integración,nula,0
24867,390,20211004,integración,nula,0
24868,390,20211004,sistema,nula,0
24869,390,20211006,integración,nula,0
24870,390,20211008,sistema,baja,1
24871,390,20211009,integración,alta,1
24872,390,20211010,integración,media,1
24873,390,20211010,integración,nula,0
24874,390,20211012,integración,alta,1
24875,390,20211013,integración,nula,0
24876,390,20211013,sistema,nula,0
24877,390,20211014,sistema,nula,0
24878,390,20211015,integración,nula,0
24879,390,20211015,sistema,nula,0
24880,390,20211016,integración,alta,1
24881,390,20211016,integración,nula,0
24882,390,20211017,sistema,nula,0
24883,390,20211019,sistema,nula,0
24884,390,20211020,sistema,nula,0
24885,390,20211021,integración,alta,1
24886,390,20211022,sistema,nula,0
24887,390,20211023,integración,nula,0
24888,390,20211023,sistema,nula,0
24889,390,20211024,integración,nula,0
24890,390,20211028,sistema,baja,1
24891,390,20211028,sistema,nula,0
24892,390,20211030,sistema,alta,1
24893,390,20211101,integración,nula,0
24894,390,20211102,sistema,baja,1
24895,390,20211104,integración,nula,0
24896,390,20211105,integración,nula,0
24897,390,20211107,sistema,alta,1
24898,390,20211107,sistema,nula,0
24899,390,20211108,sistema,nula,0
24900,390,20211110,integración,nula,0
24901,390,20211110,sistema,nula,0
24902,390,20211111,integración,crítica,1
24903,390,20211112,integración,nula,0
24904,390,20211112,sistema,alta,1
24905,390,20211113,integración,nula,0
24906,390,20211114,sistema,nula,0
24907,390,20211115,sistema,nula,0
24908,390,20211116,integración,crítica,1
24909,390,20211116,sistema,nula,0
24910,390,20211117,sistema,nula,0
24911,390,20211118,integración,media,1
24912,390,20211118,sistema,nula,0
24913,390,20211120,sistema,crítica,1
24914,390,20211120,sistema,nula,0
24915,390,20211121,integración,nula,0
24916,390,20211121,sistema,nula,0
24917,390,20211124,sistema,nula,0
24918,390,20211126,integración,nula,0
24919,390,20211127,sistema,nula,0
24920,390,20211128,integración,nula,0
24921,390,20211129,integración,nula,0
24922,390,20211129,sistema,nula,0
24923,390,20211130,integración,nula,0
24924,390,20211130,sistema,nula,0
24925,390,20211201,integración,nula,0
24926,390,20211201,sistema,nula,0
24927,390,20211202,sistema,nula,0
24928,390,20211203,integración,nula,0
24929,390,20211204,sistema,nula,0
24930,390,20211206,integración,alta,1
24931,390,20211207,integración,nula,0
24932,390,20211209,sistema,media,1
24933,390,20211210,sistema,alta,1
24934,390,20211212,sistema,nula,0
24935,390,20211213,integración,nula,0
24936,390,20211213,sistema,alta,1
24937,390,20211213,sistema,nula,0
24938,390,20211216,integración,nula,0
24939,390,20211218,integración,nula,0
24940,390,20211218,sistema,crítica,1
24941,390,20211220,integración,nula,0
24942,390,20211220,sistema,nula,0
24943,390,20211222,integración,nula,0
24944,390,20211224,integración,nula,0
24945,390,20211224,sistema,nula,0
24946,390,20211225,integración,nula,0
24947,390,20211225,sistema,nula,0
24948,390,20211226,integración,nula,0
24949,390,20211226,sistema,media,1
24950,390,20211227,integración,nula,0
24951,390,20211228,integración,baja,1
24952,390,20211229,integración,alta,1
24953,390,20211229,integración,crítica,1
24954,390,20211230,sistema,media,1
24955,390,20211231,integración,nula,0
24956,390,20211231,sistema,nula,0
24957,390,20220101,integración,nula,0
24958,390,20220101,sistema,baja,1
24959,390,20220102,integración,crítica,1
24960,390,20220102,integración,nula,0
24961,390,20220103,integración,nula,0
24962,390,20220105,integración,nula,0
24963,390,20220107,integración,baja,1
24964,390,20220107,integración,crítica,1
24965,390,20220108,integración,alta,1
24966,390,20220108,sistema,nula,0
24967,390,20220109,integración,baja,1
24968,390,20220111,integración,nula,0
24969,390,20220111,sistema,nula,0
24970,390,20220112,sistema,nula,0
24971,390,20220113,integración,nula,0
24972,390,20220117,integración,nula,0
24973,390,20220117,sistema,nula,0
24974,390,20220118,integración,nula,0
24975,390,20220121,sistema,nula,0
24976,390,20220124,integración,nula,0
24977,390,20220124,sistema,nula,0
24978,390,20220125,sistema,alta,1
24979,390,20220129,sistema,nula,0
24980,390,20220130,integración,nula,0
24981,390,20220131,integración,media,1
24982,390,20220202,integración,crítica,1
24983,390,20220203,integración,nula,0
24984,390,20220204,integración,nula,0
24985,391,20210117,integración,nula,0
24986,391,20210126,integración,crítica,1
24987,391,20210129,integración,nula,0
24988,391,20210129,sistema,crítica,1
24989,391,20210129,sistema,nula,0
24990,391,20210206,sistema,nula,0
24991,391,20210207,integración,nula,0
24992,391,20210210,sistema,nula,0
24993,391,20210215,integración,nula,0
24994,391,20210215,sistema,nula,0
24995,391,20210216,integración,crítica,1
24996,391,20210217,integración,nula,0
24997,391,20210218,integración,nula,0
24998,391,20210218,sistema,nula,0
24999,391,20210220,sistema,media,1
25000,391,20210223,integración,nula,0
25001,391,20210225,sistema,nula,0
25002,391,20210228,integración,nula,0
25003,391,20210228,sistema,nula,0
25004,391,20210303,integración,nula,0
25005,391,20210305,sistema,nula,0
25006,391,20210314,integración,nula,0
25007,391,20210315,integración,nula,0
25008,391,20210318,integración,nula,0
25009,391,20210319,sistema,nula,0
25010,391,20210321,sistema,nula,0
25011,391,20210322,integración,nula,0
25012,391,20210324,sistema,nula,0
25013,391,20210325,integración,baja,1
25014,391,20210330,sistema,nula,0
25015,391,20210401,sistema,nula,0
25016,391,20210402,integración,nula,0
25017,391,20210402,sistema,nula,0
25018,391,20210403,sistema,nula,0
25019,391,20210407,integración,nula,0
25020,391,20210409,integración,nula,0
25021,391,20210409,sistema,nula,0
25022,391,20210412,integración,nula,0
25023,391,20210412,sistema,nula,0
25024,391,20210414,sistema,nula,0
25025,391,20210416,sistema,nula,0
25026,392,20211207,integración,nula,0
25027,392,20211220,sistema,nula,0
25028,392,20220116,sistema,alta,1
25029,392,20220122,sistema,nula,0
25030,392,20220130,sistema,nula,0
25031,392,20220204,integración,nula,0
25032,392,20220207,integración,nula,0
25033,392,20220213,sistema,nula,0
25034,392,20220219,integración,nula,0
25035,392,20220219,sistema,crítica,1
25036,392,20220225,sistema,alta,1
25037,392,20220226,sistema,nula,0
25038,392,20220228,integración,nula,0
25039,392,20220301,sistema,nula,0
25040,392,20220302,integración,nula,0
25041,392,20220308,integración,nula,0
25042,392,20220317,integración,nula,0
25043,392,20220322,sistema,nula,0
25044,392,20220323,sistema,baja,1
25045,392,20220328,integración,alta,1
25046,392,20220329,sistema,baja,1
25047,392,20220404,sistema,nula,0
25048,392,20220408,sistema,nula,0
25049,392,20220409,sistema,nula,0
25050,392,20220411,sistema,crítica,1
25051,392,20220413,integración,nula,0
25052,392,20220414,integración,nula,0
25053,392,20220415,sistema,nula,0
25054,392,20220418,integración,nula,0
25055,392,20220418,sistema,nula,0
25056,392,20220419,integración,crítica,1
25057,392,20220419,sistema,nula,0
25058,392,20220422,integración,nula,0
25059,392,20220423,sistema,crítica,1
25060,392,20220430,sistema,nula,0
25061,392,20220502,sistema,nula,0
25062,392,20220505,sistema,nula,0
25063,392,20220508,sistema,nula,0
25064,392,20220510,integración,nula,0
25065,392,20220512,sistema,nula,0
25066,392,20220513,integración,nula,0
25067,392,20220514,integración,nula,0
25068,392,20220516,sistema,media,1
25069,392,20220518,sistema,media,1
25070,392,20220518,sistema,nula,0
25071,392,20220519,integración,nula,0
25072,392,20220527,integración,crítica,1
25073,392,20220601,integración,nula,0
25074,392,20220605,integración,nula,0
25075,392,20220606,sistema,nula,0
25076,392,20220613,integración,nula,0
25077,392,20220616,sistema,nula,0
25078,392,20220619,integración,nula,0
25079,392,20220620,sistema,nula,0
25080,392,20220621,sistema,nula,0
25081,392,20220623,sistema,nula,0
25082,392,20220629,integración,nula,0
25083,392,20220708,integración,nula,0
25084,393,20211023,integración,nula,0
25085,393,20220104,integración,nula,0
25086,393,20220125,sistema,nula,0
25087,393,20220126,integración,baja,1
25088,393,20220202,integración,nula,0
25089,393,20220206,integración,nula,0
25090,393,20220209,integración,nula,0
25091,393,20220216,sistema,nula,0
25092,393,20220227,sistema,nula,0
25093,393,20220316,sistema,nula,0
25094,393,20220317,integración,nula,0
25095,393,20220323,integración,nula,0
25096,393,20220324,sistema,nula,0
25097,393,20220403,sistema,nula,0
25098,393,20220404,integración,nula,0
25099,393,20220407,sistema,nula,0
25100,393,20220410,sistema,nula,0
25101,393,20220413,integración,nula,0
25102,393,20220417,integración,nula,0
25103,393,20220417,sistema,media,1
25104,393,20220417,sistema,nula,0
25105,393,20220422,sistema,alta,1
25106,393,20220425,sistema,nula,0
25107,393,20220501,integración,nula,0
25108,393,20220502,integración,nula,0
25109,393,20220503,integración,alta,1
25110,393,20220503,integración,nula,0
25111,393,20220503,sistema,nula,0
25112,393,20220504,integración,nula,0
25113,393,20220506,sistema,nula,0
25114,393,20220511,integración,nula,0
25115,393,20220515,integración,nula,0
25116,393,20220516,sistema,nula,0
25117,393,20220517,integración,nula,0
25118,393,20220518,integración,nula,0
25119,393,20220524,sistema,crítica,1
25120,393,20220525,integración,nula,0
25121,393,20220525,sistema,nula,0
25122,393,20220526,sistema,media,1
25123,393,20220527,integración,nula,0
25124,393,20220529,integración,nula,0
25125,393,20220530,integración,nula,0
25126,393,20220531,integración,nula,0
25127,393,20220531,sistema,nula,0
25128,393,20220605,sistema,nula,0
25129,393,20220608,integración,nula,0
25130,393,20220610,integración,nula,0
25131,393,20220613,integración,nula,0
25132,393,20220617,sistema,nula,0
25133,393,20220622,integración,nula,0
25134,393,20220622,sistema,nula,0
25135,393,20220623,sistema,nula,0
25136,393,20220626,sistema,alta,1
25137,393,20220626,sistema,nula,0
25138,393,20220627,integración,alta,1
25139,393,20220704,integración,alta,1
25140,393,20220705,integración,media,1
25141,393,20220705,integración,nula,0
25142,393,20220709,sistema,nula,0
25143,393,20220711,sistema,nula,0
25144,393,20220712,integración,baja,1
25145,393,20220713,integración,nula,0
25146,393,20220715,sistema,alta,1
25147,393,20220717,integración,nula,0
25148,393,20220719,sistema,nula,0
25149,393,20220720,sistema,baja,1
25150,393,20220724,integración,nula,0
25151,393,20220725,integración,nula,0
25152,393,20220731,integración,nula,0
25153,393,20220801,sistema,nula,0
25154,393,20220807,sistema,nula,0
25155,394,20210523,sistema,nula,0
25156,394,20210525,sistema,nula,0
25157,394,20210527,sistema,media,1
25158,394,20210528,integración,nula,0
25159,394,20210528,sistema,nula,0
25160,394,20210530,sistema,nula,0
25161,394,20210602,sistema,alta,1
25162,394,20210605,integración,nula,0
25163,394,20210605,sistema,nula,0
25164,394,20210606,sistema,nula,0
25165,394,20210607,integración,nula,0
25166,394,20210608,integración,nula,0
25167,394,20210609,integración,nula,0
25168,394,20210609,sistema,media,1
25169,394,20210611,sistema,nula,0
25170,394,20210612,sistema,nula,0
25171,394,20210613,integración,nula,0
25172,394,20210614,integración,alta,1
25173,394,20210614,integración,crítica,1
25174,394,20210615,integración,nula,0
25175,394,20210615,sistema,nula,0
25176,394,20210616,integración,baja,1
25177,394,20210616,integración,nula,0
25178,394,20210616,sistema,nula,0
25179,394,20210620,integración,nula,0
25180,394,20210621,integración,baja,1
25181,394,20210621,integración,nula,0
25182,394,20210622,sistema,baja,1
25183,394,20210622,sistema,nula,0
25184,394,20210623,integración,nula,0
25185,394,20210623,sistema,nula,0
25186,394,20210625,integración,baja,1
25187,394,20210625,integración,media,1
25188,394,20210626,integración,nula,0
25189,394,20210626,sistema,nula,0
25190,394,20210627,sistema,nula,0
25191,394,20210628,sistema,nula,0
25192,394,20210629,integración,nula,0
25193,394,20210630,integración,nula,0
25194,394,20210630,sistema,nula,0
25195,394,20210701,integración,baja,1
25196,394,20210701,integración,media,1
25197,394,20210701,integración,nula,0
25198,394,20210701,sistema,nula,0
25199,394,20210703,sistema,baja,1
25200,394,20210703,sistema,nula,0
25201,394,20210704,integración,nula,0
25202,394,20210704,sistema,nula,0
25203,394,20210705,sistema,nula,0
25204,394,20210706,integración,nula,0
25205,394,20210707,sistema,nula,0
25206,394,20210708,integración,nula,0
25207,394,20210708,sistema,nula,0
25208,394,20210709,integración,nula,0
25209,394,20210709,sistema,nula,0
25210,394,20210710,integración,nula,0
25211,394,20210711,integración,nula,0
25212,394,20210711,sistema,alta,1
25213,394,20210711,sistema,nula,0
25214,394,20210712,integración,baja,1
25215,394,20210712,integración,nula,0
25216,394,20210713,integración,media,1
25217,395,20191022,sistema,media,1
25218,395,20191102,integración,nula,0
25219,395,20191102,sistema,nula,0
25220,395,20191104,integración,nula,0
25221,395,20191104,sistema,nula,0
25222,395,20191105,sistema,baja,1
25223,395,20191105,sistema,nula,0
25224,395,20191106,sistema,media,2
25225,395,20191107,integración,nula,0
25226,395,20191109,sistema,alta,1
25227,395,20191110,integración,nula,0
25228,395,20191110,sistema,nula,0
25229,395,20191111,integración,baja,1
25230,395,20191111,integración,nula,0
25231,395,20191111,sistema,crítica,1
25232,395,20191112,integración,nula,0
25233,395,20191112,sistema,nula,0
25234,395,20191113,integración,nula,0
25235,395,20191113,sistema,nula,0
25236,395,20191114,sistema,nula,0
25237,395,20191115,integración,nula,0
25238,395,20191116,integración,baja,1
25239,395,20191116,integración,nula,0
25240,395,20191116,sistema,nula,0
25241,395,20191117,sistema,nula,0
25242,395,20191118,integración,nula,0
25243,395,20191118,sistema,crítica,1
25244,395,20191118,sistema,media,1
25245,395,20191118,sistema,nula,0
25246,395,20191119,integración,nula,0
25247,395,20191119,sistema,nula,0
25248,395,20191120,sistema,nula,0
25249,395,20191121,integración,nula,0
25250,395,20191121,sistema,nula,0
25251,395,20191122,integración,nula,0
25252,395,20191122,sistema,nula,0
25253,395,20191123,integración,alta,1
25254,395,20191123,integración,crítica,1
25255,395,20191123,integración,nula,0
25256,395,20191123,sistema,alta,1
25257,395,20191123,sistema,nula,0
25258,395,20191124,sistema,crítica,1
25259,395,20191125,integración,media,1
25260,395,20191125,integración,nula,0
25261,395,20191125,sistema,nula,0
25262,395,20191126,integración,nula,0
25263,395,20191126,sistema,nula,0
25264,395,20191127,integración,baja,2
25265,395,20191127,integración,nula,0
25266,395,20191127,sistema,baja,1
25267,395,20191127,sistema,nula,0
25268,395,20191128,integración,nula,0
25269,395,20191128,sistema,crítica,1
25270,395,20191128,sistema,nula,0
25271,395,20191129,integración,crítica,1
25272,395,20191129,sistema,media,1
25273,395,20191129,sistema,nula,0
25274,395,20191130,integración,alta,1
25275,395,20191130,integración,nula,0
25276,395,20191130,sistema,alta,1
25277,395,20191130,sistema,nula,0
25278,395,20191201,integración,nula,0
25279,395,20191201,sistema,nula,0
25280,395,20191202,integración,nula,0
25281,395,20191202,sistema,media,1
25282,395,20191202,sistema,nula,0
25283,395,20191203,integración,nula,0
25284,395,20191203,sistema,crítica,1
25285,395,20191203,sistema,nula,0
25286,395,20191204,integración,crítica,1
25287,395,20191204,integración,nula,0
25288,395,20191205,integración,crítica,1
25289,395,20191205,integración,nula,0
25290,395,20191205,sistema,nula,0
25291,395,20191206,integración,alta,1
25292,395,20191206,integración,crítica,1
25293,395,20191206,integración,nula,0
25294,395,20191206,sistema,nula,0
25295,395,20191207,integración,nula,0
25296,395,20191207,sistema,baja,1
25297,395,20191207,sistema,crítica,1
25298,395,20191207,sistema,media,1
25299,395,20191207,sistema,nula,0
25300,395,20191208,integración,alta,1
25301,395,20191208,sistema,crítica,1
25302,395,20191208,sistema,nula,0
25303,395,20191209,integración,crítica,1
25304,395,20191209,integración,nula,0
25305,395,20191209,sistema,nula,0
25306,395,20191210,sistema,nula,0
25307,395,20191211,integración,nula,0
25308,395,20191212,integración,nula,0
25309,395,20191212,sistema,nula,0
25310,395,20191213,sistema,alta,1
25311,395,20191213,sistema,nula,0
25312,395,20191214,integración,nula,0
25313,395,20191214,sistema,nula,0
25314,396,20230330,sistema,nula,0
25315,396,20230405,sistema,nula,0
25316,396,20230406,integración,nula,0
25317,396,20230407,sistema,alta,1
25318,396,20230407,sistema,baja,1
25319,396,20230407,sistema,nula,0
25320,396,20230408,integración,nula,0
25321,396,20230408,sistema,nula,0
25322,396,20230409,integración,nula,0
25323,396,20230409,sistema,nula,0
25324,396,20230410,integración,nula,0
25325,396,20230410,sistema,nula,0
25326,396,20230411,integración,baja,1
25327,396,20230411,integración,crítica,1
25328,396,20230411,integración,nula,0
25329,396,20230411,sistema,nula,0
25330,396,20230412,integración,nula,0
25331,396,20230412,sistema,baja,1
25332,396,20230413,integración,nula,0
25333,396,20230414,integración,nula,0
25334,396,20230414,sistema,nula,0
25335,396,20230415,integración,media,1
25336,396,20230415,integración,nula,0
25337,396,20230415,sistema,media,1
25338,396,20230415,sistema,nula,0
25339,396,20230416,integración,nula,0
25340,396,20230416,sistema,nula,0
25341,396,20230417,integración,media,1
25342,396,20230417,integración,nula,0
25343,396,20230417,sistema,media,1
25344,396,20230417,sistema,nula,0
25345,396,20230418,integración,alta,2
25346,396,20230418,integración,baja,1
25347,396,20230418,integración,crítica,1
25348,396,20230418,integración,nula,0
25349,396,20230418,sistema,alta,1
25350,396,20230418,sistema,nula,0
25351,396,20230419,integración,nula,0
25352,396,20230419,sistema,alta,1
25353,396,20230419,sistema,crítica,1
25354,396,20230419,sistema,nula,0
25355,396,20230420,integración,baja,1
25356,396,20230420,integración,nula,0
25357,396,20230420,sistema,nula,0
25358,396,20230421,integración,baja,2
25359,396,20230421,integración,crítica,1
25360,396,20230421,integración,nula,0
25361,396,20230421,sistema,baja,1
25362,396,20230421,sistema,nula,0
25363,396,20230422,integración,alta,1
25364,396,20230422,integración,crítica,1
25365,396,20230422,sistema,media,1
25366,396,20230422,sistema,nula,0
25367,396,20230423,integración,alta,1
25368,396,20230423,integración,nula,0
25369,396,20230424,integración,media,1
25370,396,20230424,sistema,nula,0
25371,396,20230425,integración,baja,1
25372,396,20230425,integración,nula,0
25373,396,20230425,sistema,nula,0
25374,396,20230426,sistema,nula,0
25375,397,20250119,integración,baja,1
25376,397,20250326,integración,nula,0
25377,397,20250410,integración,nula,0
25378,397,20250420,integración,nula,0
25379,397,20250427,integración,nula,0
25380,397,20250507,sistema,baja,1
25381,397,20250511,sistema,nula,0
25382,397,20250519,integración,crítica,1
25383,397,20250519,integración,nula,0
25384,397,20250524,sistema,nula,0
25385,397,20250603,integración,crítica,1
25386,397,20250607,integración,nula,0
25387,397,20250610,sistema,nula,0
25388,397,20250617,sistema,nula,0
25389,397,20250620,integración,baja,1
25390,397,20250621,integración,nula,0
25391,397,20250623,sistema,nula,0
25392,397,20250704,sistema,nula,0
25393,397,20250705,sistema,nula,0
25394,397,20250710,integración,nula,0
25395,397,20250719,sistema,media,1
25396,397,20250722,integración,nula,0
25397,397,20250726,integración,nula,0
25398,397,20250729,integración,nula,0
25399,397,20250803,integración,nula,0
25400,397,20250806,sistema,nula,0
25401,397,20250811,integración,baja,1
25402,397,20250817,integración,nula,0
25403,397,20250822,sistema,nula,0
25404,397,20250824,integración,nula,0
25405,397,20250825,sistema,crítica,1
25406,397,20250828,sistema,nula,0
25407,397,20250903,sistema,nula,0
25408,397,20250911,integración,crítica,1
25409,397,20250911,sistema,nula,0
25410,397,20250917,sistema,nula,0
25411,397,20250919,sistema,nula,0
25412,397,20250924,integración,nula,0
25413,397,20251001,sistema,nula,0
25414,397,20251003,sistema,baja,1
25415,397,20251003,sistema,nula,0
25416,397,20251008,integración,nula,0
25417,397,20251009,integración,nula,0
25418,397,20251010,integración,baja,1
25419,397,20251010,sistema,nula,0
25420,397,20251025,integración,crítica,1
25421,397,20251026,integración,nula,0
25422,397,20251027,integración,alta,1
25423,397,20251114,sistema,nula,0
25424,398,20161009,sistema,nula,0
25425,398,20161018,integración,nula,0
25426,398,20161020,integración,nula,0
25427,398,20161023,sistema,media,1
25428,398,20161031,sistema,media,1
25429,398,20161101,integración,nula,0
25430,398,20161103,integración,nula,0
25431,398,20161103,sistema,nula,0
25432,398,20161107,integración,nula,0
25433,398,20161108,integración,nula,0
25434,398,20161109,sistema,media,1
25435,398,20161110,sistema,nula,0
25436,398,20161111,sistema,media,1
25437,398,20161115,integración,nula,0
25438,398,20161117,integración,nula,0
25439,398,20161117,sistema,nula,0
25440,398,20161120,sistema,nula,0
25441,398,20161121,integración,nula,0
25442,398,20161121,sistema,nula,0
25443,398,20161122,integración,nula,0
25444,398,20161123,integración,nula,0
25445,398,20161125,integración,nula,0
25446,398,20161125,sistema,nula,0
25447,398,20161127,integración,nula,0
25448,398,20161128,sistema,media,1
25449,398,20161128,sistema,nula,0
25450,398,20161201,sistema,media,1
25451,398,20161201,sistema,nula,0
25452,398,20161206,sistema,nula,0
25453,399,20210207,integración,media,1
25454,399,20210208,integración,nula,0
25455,399,20210425,sistema,nula,0
25456,399,20210504,integración,alta,1
25457,399,20210508,sistema,nula,0
25458,399,20210526,sistema,nula,0
25459,399,20210607,sistema,nula,0
25460,399,20210609,integración,nula,0
25461,399,20210615,sistema,nula,0
25462,399,20210620,integración,nula,0
25463,399,20210621,integración,nula,0
25464,399,20210624,sistema,media,1
25465,399,20210625,sistema,nula,0
25466,399,20210626,sistema,nula,0
25467,399,20210702,integración,nula,0
25468,399,20210704,integración,nula,0
25469,399,20210705,integración,nula,0
25470,399,20210709,sistema,nula,0
25471,399,20210711,integración,nula,0
25472,399,20210712,sistema,nula,0
25473,399,20210714,sistema,nula,0
25474,399,20210717,integración,nula,0
25475,399,20210718,integración,nula,0
25476,399,20210719,integración,alta,1
25477,399,20210721,integración,nula,0
25478,399,20210726,integración,nula,0
25479,399,20210726,sistema,crítica,1
25480,399,20210730,sistema,nula,0
25481,399,20210731,integración,media,2
25482,399,20210731,sistema,crítica,1
25483,399,20210801,sistema,nula,0
25484,399,20210803,sistema,nula,0
25485,399,20210804,integración,nula,0
25486,399,20210804,sistema,nula,0
25487,399,20210806,integración,nula,0
25488,399,20210808,integración,nula,0
25489,399,20210811,sistema,nula,0
25490,399,20210812,sistema,nula,0
25491,399,20210815,integración,alta,1
25492,399,20210816,integración,nula,0
25493,399,20210817,integración,nula,0
25494,399,20210821,integración,alta,1
25495,399,20210821,integración,crítica,1
25496,399,20210824,integración,nula,0
25497,399,20210826,integración,nula,0
25498,399,20210829,integración,nula,0
25499,399,20210829,sistema,nula,0
25500,399,20210902,sistema,nula,0
25501,399,20210905,integración,nula,0
25502,399,20210906,sistema,nula,0
25503,399,20210912,integración,nula,0
25504,399,20210914,integración,nula,0
25505,399,20210915,sistema,nula,0
25506,399,20210920,integración,media,1
25507,399,20210920,integración,nula,0
25508,399,20210925,integración,nula,0
25509,399,20210927,integración,nula,0
25510,399,20210928,sistema,nula,0
25511,399,20210929,integración,alta,1
25512,399,20211001,sistema,nula,0
25513,399,20211005,integración,nula,0
25514,399,20211013,sistema,nula,0
25515,399,20211014,integración,nula,0
25516,399,20211018,sistema,media,1
25517,399,20211020,sistema,crítica,1
25518,399,20211029,integración,nula,0
25519,399,20211104,integración,nula,0
25520,399,20211111,integración,baja,1
25521,399,20211112,sistema,alta,1
25522,399,20211114,sistema,nula,0
25523,399,20211121,sistema,nula,0
25524,399,20211129,integración,nula,0
25525,400,20231013,sistema,nula,0
25526,400,20231022,integración,nula,0
25527,400,20231024,integración,nula,0
25528,400,20231025,sistema,nula,0
25529,400,20231027,integración,crítica,1
25530,400,20231028,integración,nula,0
25531,400,20231029,sistema,nula,0
25532,400,20231102,integración,nula,0
25533,400,20231102,sistema,nula,0
25534,400,20231103,integración,nula,0
25535,400,20231103,sistema,nula,0
25536,400,20231104,sistema,nula,0
25537,400,20231105,sistema,alta,1
25538,400,20231105,sistema,media,1
25539,400,20231106,integración,nula,0
25540,400,20231106,sistema,nula,0
25541,400,20231107,integración,nula,0
25542,400,20231107,sistema,nula,0
25543,400,20231109,integración,baja,1
25544,400,20231109,integración,crítica,1
25545,400,20231109,integración,nula,0
25546,400,20231109,sistema,nula,0
25547,400,20231110,integración,media,1
25548,400,20231110,sistema,media,1
25549,400,20231111,integración,nula,0
25550,400,20231112,sistema,nula,0
25551,400,20231113,sistema,crítica,1
25552,400,20231113,sistema,nula,0
25553,400,20231114,sistema,nula,0
25554,400,20231115,integración,baja,1
25555,400,20231115,integración,nula,0
25556,400,20231116,integración,baja,1
25557,400,20231116,integración,nula,0
25558,400,20231117,integración,baja,1
25559,400,20231117,sistema,alta,1
