id_hecho_calidad,nombre_proyecto,id_tiempo,tipo_prueba,severidad,cantidad_defectos_encontrados
23900,Proy-2017-integra,20180708,sistema,nula,0
23901,Proy-2017-integra,20180709,integración,nula,0
23902,Proy-2017-integra,20180709,sistema,nula,0
23903,Proy-2017-integra,20180710,sistema,nula,0
23904,Proy-2017-integra,20180711,integración,baja,1
23905,Proy-2017-integra,20180711,sistema,baja,1
23906,Proy-2017-integra,20180711,sistema,nula,0
23907,Proy-2017-integra,20180713,integración,nula,0
23908,Proy-2017-integra,20180713,sistema,nula,0
23909,Proy-2017-integra,20180714,integración,baja,1
23910,Proy-2017-integra,20180714,sistema,nula,0
23911,Proy-2017-integra,20180715,integración,nula,0
23912,Proy-2017-integra,20180715,sistema,alta,1
23913,Proy-2017-integra,20180715,sistema,media,1
23914,Proy-2017-integra,20180715,sistema,nula,0
23915,Proy-2017-integra,20180717,integración,nula,0
23916,Proy-2017-integra,20180717,sistema,nula,0
23917,Proy-2017-integra,20180718,integración,nula,0
23918,Proy-2017-integra,20180718,sistema,crítica,1
23919,Proy-2017-integra,20180719,integración,nula,0
23920,Proy-2017-integra,20180719,sistema,crítica,1
23921,Proy-2017-integra,20180719,sistema,nula,0
23922,Proy-2017-integra,20180720,sistema,baja,1
23923,Proy-2017-integra,20180720,sistema,nula,0
23924,Proy-2017-integra,20180721,sistema,nula,0
23925,Proy-2017-integra,20180722,sistema,nula,0
23926,Proy-2017-integra,20180723,integración,nula,0
23927,Proy-2017-integra,20180724,sistema,nula,0
23928,Proy-2017-integra,20180726,sistema,baja,1
23929,Proy-2017-integra,20180726,sistema,nula,0
23930,Proy-2017-integra,20180727,integración,nula,0
23931,Proy-2017-integra,20180728,integración,nula,0
23932,Proy-2017-integra,20180728,sistema,baja,1
23933,Proy-2017-integra,20180729,integración,nula,0
23934,Proy-2017-integra,20180729,sistema,nula,0
23935,Proy-2017-integra,20180730,sistema,nula,0
23936,Proy-2017-integra,20180731,sistema,nula,0
23937,Proy-2017-integra,20180801,integración,baja,1
23938,Proy-2017-integra,20180801,integración,nula,0
23939,Proy-2017-integra,20180802,sistema,nula,0
23940,Proy-2017-integra,20180807,integración,nula,0
23941,Proy-2017-integra,20180807,sistema,nula,0
23942,Proy-2017-integra,20180809,sistema,alta,1
23943,Proy-2017-integra,20180812,integración,nula,0
23944,Proy-2017-integra,20180812,sistema,media,1
23945,Proy-2017-integra,20180813,integración,media,1
23946,Proy-2017-integra,20180814,integración,nula,0
23947,Proy-2017-integra,20180814,sistema,nula,0
23948,Proy-2017-integra,20180815,integración,nula,0
23949,Proy-2017-integra,20180819,integración,nula,0
23950,Proy-2021-empodera,20220129,integración,nula,0
23951,Proy-2021-empodera,20220131,integración,crítica,1
23952,Proy-2021-empodera,20220202,integración,nula,0
23953,Proy-2021-empodera,20220205,sistema,nula,0
23954,Proy-2021-empodera,20220209,sistema,nula,0
23955,Proy-2021-empodera,20220210,integración,nula,0
23956,Proy-2021-empodera,20220215,integración,nula,0
23957,Proy-2021-empodera,20220217,sistema,nula,0
23958,Proy-2021-empodera,20220220,integración,nula,0
23959,Proy-2021-empodera,20220227,integración,alta,1
23960,Proy-2021-empodera,20220304,integración,nula,0
23961,Proy-2021-empodera,20220305,sistema,baja,1
23962,Proy-2021-empodera,20220306,sistema,nula,0
23963,Proy-2021-empodera,20220307,integración,nula,0
23964,Proy-2021-empodera,20220308,integración,crítica,1
23965,Proy-2021-empodera,20220311,integración,alta,1
23966,Proy-2021-empodera,20220314,integración,nula,0
23967,Proy-2021-empodera,20220315,integración,nula,0
23968,Proy-2021-empodera,20220316,sistema,nula,0
23969,Proy-2021-empodera,20220319,integración,nula,0
23970,Proy-2021-empodera,20220320,integración,nula,0
23971,Proy-2021-empodera,20220323,sistema,nula,0
23972,Proy-2021-empodera,20220324,sistema,nula,0
23973,Proy-2024-libera,20241112,integración,nula,0
23974,Proy-2024-libera,20241202,sistema,nula,0
23975,Proy-2024-libera,20241204,integración,alta,1
23976,Proy-2024-libera,20241205,sistema,nula,0
23977,Proy-2024-libera,20241210,sistema,alta,1
23978,Proy-2024-libera,20241210,sistema,nula,0
23979,Proy-2024-libera,20241211,sistema,nula,0
23980,Proy-2024-libera,20241212,integración,nula,0
23981,Proy-2024-libera,20241216,integración,nula,0
23982,Proy-2024-libera,20241217,integración,nula,0
23983,Proy-2024-libera,20241217,sistema,nula,0
23984,Proy-2024-libera,20241218,integración,alta,1
23985,Proy-2024-libera,20241218,integración,nula,0
23986,Proy-2024-libera,20241222,integración,nula,0
23987,Proy-2024-libera,20241223,integración,media,1
23988,Proy-2024-libera,20241223,integración,nula,0
23989,Proy-2024-libera,20241226,integración,nula,0
23990,Proy-2024-libera,20241226,sistema,nula,0
23991,Proy-2024-libera,20241228,sistema,nula,0
23992,Proy-2024-libera,20241229,sistema,nula,0
23993,Proy-2024-libera,20241231,sistema,nula,0
23994,Proy-2024-libera,20250101,integración,nula,0
23995,Proy-2024-libera,20250102,integración,nula,0
23996,Proy-2024-libera,20250103,integración,nula,0
23997,Proy-2024-libera,20250106,sistema,nula,0
23998,Proy-2024-libera,20250107,integración,nula,0
23999,Proy-2024-libera,20250107,sistema,baja,1
24000,Proy-2024-libera,20250108,integración,nula,0
24001,Proy-2024-libera,20250108,sistema,nula,0
24002,Proy-2024-libera,20250111,integración,nula,0
24003,Proy-2024-libera,20250112,integración,nula,0
24004,Proy-2024-libera,20250113,integración,baja,1
24005,Proy-2024-libera,20250114,integración,nula,0
24006,Proy-2024-libera,20250114,sistema,baja,1
24007,Proy-2024-libera,20250115,integración,nula,0
24008,Proy-2024-libera,20250115,sistema,nula,0
24009,Proy-2024-libera,20250117,integración,nula,0
24010,Proy-2024-libera,20250118,integración,media,1
24011,Proy-2024-libera,20250118,integración,nula,0
24012,Proy-2024-libera,20250118,sistema,nula,0
24013,Proy-2024-libera,20250121,sistema,nula,0
24014,Proy-2024-libera,20250123,sistema,nula,0
24015,Proy-2024-libera,20250124,integración,nula,0
24016,Proy-2024-libera,20250124,sistema,alta,1
24017,Proy-2024-libera,20250124,sistema,nula,0
24018,Proy-2024-libera,20250125,integración,nula,0
24019,Proy-2024-libera,20250125,sistema,nula,0
24020,Proy-2024-libera,20250126,sistema,nula,0
24021,Proy-2024-libera,20250127,integración,nula,0
24022,Proy-2024-libera,20250128,integración,crítica,1
24023,Proy-2024-libera,20250128,integración,nula,0
24024,Proy-2024-libera,20250129,integración,nula,0
24025,Proy-2024-libera,20250201,integración,nula,0
24026,Proy-2024-libera,20250202,integración,nula,0
24027,Proy-2024-libera,20250203,integración,crítica,1
24028,Proy-2024-libera,20250203,sistema,nula,0
24029,Proy-2024-libera,20250206,integración,nula,0
24030,Proy-2024-libera,20250207,integración,nula,0
24031,Proy-2024-libera,20250208,integración,nula,0
24032,Proy-2024-libera,20250208,sistema,crítica,1
24033,Proy-2024-libera,20250209,integración,nula,0
24034,Proy-2024-libera,20250211,integración,media,1
24035,Proy-2024-libera,20250211,integración,nula,0
24036,Proy-2024-libera,20250211,sistema,nula,0
24037,Proy-2024-libera,20250212,sistema,nula,0
24038,Proy-2024-libera,20250215,sistema,nula,0
24039,Proy-2024-libera,20250218,integración,nula,0
24040,Proy-2024-libera,20250218,sistema,baja,1
24041,Proy-2024-libera,20250219,integración,nula,0
24042,Proy-2024-libera,20250221,integración,nula,0
24043,Proy-2024-libera,20250222,sistema,nula,0
24044,Proy-2024-libera,20250224,integración,nula,0
24045,Proy-2022-extiende,20220630,integración,nula,0
24046,Proy-2022-extiende,20220718,sistema,nula,0
24047,Proy-2022-extiende,20220730,integración,crítica,1
24048,Proy-2022-extiende,20220801,sistema,nula,0
24049,Proy-2022-extiende,20220807,integración,nula,0
24050,Proy-2022-extiende,20220831,integración,nula,0
24051,Proy-2022-extiende,20220902,sistema,nula,0
24052,Proy-2022-extiende,20220903,integración,media,1
24053,Proy-2022-extiende,20220907,sistema,nula,0
24054,Proy-2022-extiende,20220908,sistema,nula,0
24055,Proy-2022-extiende,20220918,sistema,nula,0
24056,Proy-2022-extiende,20220921,integración,nula,0
24057,Proy-2022-extiende,20220930,integración,nula,0
24058,Proy-2022-extiende,20221003,integración,nula,0
24059,Proy-2022-extiende,20221005,sistema,baja,1
24060,Proy-2022-extiende,20221007,integración,nula,0
24061,Proy-2022-extiende,20221015,sistema,nula,0
24062,Proy-2022-extiende,20221017,sistema,nula,0
24063,Proy-2022-extiende,20221020,integración,nula,0
24064,Proy-2022-extiende,20221023,integración,crítica,1
24065,Proy-2022-extiende,20221025,sistema,crítica,1
24066,Proy-2022-extiende,20221025,sistema,nula,0
24067,Proy-2022-extiende,20221030,sistema,nula,0
24068,Proy-2022-extiende,20221101,sistema,nula,0
24069,Proy-2022-extiende,20221107,sistema,nula,0
24070,Proy-2022-extiende,20221108,integración,nula,0
24071,Proy-2022-extiende,20221110,integración,nula,0
24072,Proy-2022-extiende,20221112,sistema,nula,0
24073,Proy-2022-extiende,20221113,integración,nula,0
24074,Proy-2022-extiende,20221117,integración,nula,0
24075,Proy-2022-extiende,20221120,integración,nula,0
24076,Proy-2022-extiende,20221124,sistema,nula,0
24077,Proy-2022-extiende,20221125,sistema,nula,0
24078,Proy-2022-extiende,20221126,integración,nula,0
24079,Proy-2022-extiende,20221129,sistema,nula,0
24080,Proy-2022-extiende,20221202,integración,nula,0
24081,Proy-2022-extiende,20221204,sistema,nula,0
24082,Proy-2022-extiende,20221205,integración,nula,0
24083,Proy-2022-extiende,20221205,sistema,nula,0
24084,Proy-2022-extiende,20221209,integración,nula,0
24085,Proy-2022-extiende,20221216,sistema,media,1
24086,Proy-2022-extiende,20221216,sistema,nula,0
24087,Proy-2022-extiende,20221220,sistema,nula,0
24088,Proy-2022-extiende,20221222,sistema,nula,0
24089,Proy-2022-extiende,20221225,integración,nula,0
24090,Proy-2022-extiende,20221230,sistema,media,1
24091,Proy-2022-extiende,20230102,sistema,nula,0
24092,Proy-2022-extiende,20230104,sistema,nula,0
24093,Proy-2022-extiende,20230105,sistema,nula,0
24094,Proy-2022-extiende,20230106,sistema,nula,0
24095,Proy-2022-extiende,20230111,integración,nula,0
24096,Proy-2022-extiende,20230116,integración,nula,0
24097,Proy-2022-extiende,20230118,integración,nula,0
24098,Proy-2022-extiende,20230123,sistema,nula,0
24099,Proy-2025-redefine,20250725,sistema,nula,0
24100,Proy-2025-redefine,20250806,integración,nula,0
24101,Proy-2025-redefine,20250807,sistema,nula,0
24102,Proy-2025-redefine,20250810,integración,media,1
24103,Proy-2025-redefine,20250823,integración,nula,0
24104,Proy-2025-redefine,20250906,integración,nula,0
24105,Proy-2025-redefine,20250911,sistema,nula,0
24106,Proy-2025-redefine,20250914,integración,nula,0
24107,Proy-2025-redefine,20250919,sistema,nula,0
24108,Proy-2025-redefine,20250921,sistema,nula,0
24109,Proy-2025-redefine,20250923,sistema,alta,1
24110,Proy-2025-redefine,20250924,integración,alta,1
24111,Proy-2025-redefine,20250929,sistema,nula,0
24112,Proy-2025-redefine,20251002,sistema,nula,0
24113,Proy-2025-redefine,20251004,sistema,nula,0
24114,Proy-2025-redefine,20251006,integración,nula,0
24115,Proy-2025-redefine,20251011,integración,nula,0
24116,Proy-2025-redefine,20251011,sistema,baja,1
24117,Proy-2025-redefine,20251015,sistema,nula,0
24118,Proy-2025-redefine,20251019,sistema,nula,0
24119,Proy-2025-redefine,20251020,integración,nula,0
24120,Proy-2025-redefine,20251023,integración,nula,0
24121,Proy-2025-redefine,20251026,sistema,nula,0
24122,Proy-2025-redefine,20251028,integración,nula,0
24123,Proy-2025-redefine,20251028,sistema,nula,0
24124,Proy-2025-redefine,20251029,sistema,baja,1
24125,Proy-2025-redefine,20251101,sistema,nula,0
24126,Proy-2025-redefine,20251102,sistema,nula,0
24127,Proy-2025-redefine,20251105,sistema,nula,0
24128,Proy-2025-redefine,20251107,integración,nula,0
24129,Proy-2025-redefine,20251110,integración,crítica,1
24130,Proy-2025-redefine,20251113,integración,nula,0
24131,Proy-2025-redefine,20251113,sistema,nula,0
24132,Proy-2025-redefine,20251116,integración,nula,0
24133,Proy-2018-mejora,20180524,sistema,nula,0
24134,Proy-2018-mejora,20180607,integración,baja,1
24135,Proy-2018-mejora,20180612,integración,nula,0
24136,Proy-2018-mejora,20180613,integración,nula,0
24137,Proy-2018-mejora,20180616,integración,nula,0
24138,Proy-2018-mejora,20180617,integración,nula,0
24139,Proy-2018-mejora,20180618,integración,nula,0
24140,Proy-2018-mejora,20180618,sistema,nula,0
24141,Proy-2018-mejora,20180619,sistema,nula,0
24142,Proy-2018-mejora,20180623,integración,nula,0
24143,Proy-2018-mejora,20180624,sistema,nula,0
24144,Proy-2018-mejora,20180625,sistema,nula,0
24145,Proy-2018-mejora,20180626,sistema,nula,0
24146,Proy-2018-mejora,20180628,sistema,alta,1
24147,Proy-2018-mejora,20180701,integración,nula,0
24148,Proy-2018-mejora,20180702,sistema,alta,1
24149,Proy-2018-mejora,20180703,integración,media,1
24150,Proy-2018-mejora,20180703,integración,nula,0
24151,Proy-2018-mejora,20180703,sistema,nula,0
24152,Proy-2018-mejora,20180705,integración,nula,0
24153,Proy-2018-mejora,20180705,sistema,nula,0
24154,Proy-2018-mejora,20180707,sistema,nula,0
24155,Proy-2018-mejora,20180710,sistema,nula,0
24156,Proy-2018-mejora,20180711,sistema,alta,1
24157,Proy-2018-mejora,20180712,integración,nula,0
24158,Proy-2018-mejora,20180712,sistema,alta,1
24159,Proy-2018-mejora,20180712,sistema,nula,0
24160,Proy-2018-mejora,20180713,integración,nula,0
24161,Proy-2018-mejora,20180713,sistema,nula,0
24162,Proy-2018-mejora,20180714,integración,nula,0
24163,Proy-2018-mejora,20180716,integración,nula,0
24164,Proy-2018-mejora,20180717,sistema,nula,0
24165,Proy-2018-mejora,20180718,sistema,media,1
24166,Proy-2018-mejora,20180719,sistema,nula,0
24167,Proy-2018-mejora,20180720,integración,nula,0
24168,Proy-2018-mejora,20180720,sistema,nula,0
24169,Proy-2018-mejora,20180721,sistema,nula,0
24170,Proy-2018-mejora,20180722,integración,media,1
24171,Proy-2018-mejora,20180722,integración,nula,0
24172,Proy-2018-mejora,20180722,sistema,nula,0
24173,Proy-2018-mejora,20180723,sistema,baja,1
24174,Proy-2018-mejora,20180724,integración,nula,0
24175,Proy-2018-mejora,20180725,integración,nula,0
24176,Proy-2018-mejora,20180726,integración,nula,0
24177,Proy-2018-mejora,20180726,sistema,nula,0
24178,Proy-2018-mejora,20180728,integración,crítica,1
24179,Proy-2018-mejora,20180729,integración,nula,0
24180,Proy-2018-mejora,20180802,integración,crítica,1
24181,Proy-2018-mejora,20180802,integración,nula,0
24182,Proy-2018-mejora,20180806,sistema,media,1
24183,Proy-2022-modifica,20220823,integración,nula,0
24184,Proy-2022-modifica,20220829,sistema,nula,0
24185,Proy-2022-modifica,20220901,integración,nula,0
24186,Proy-2022-modifica,20220902,sistema,nula,0
24187,Proy-2022-modifica,20220903,integración,nula,0
24188,Proy-2022-modifica,20220903,sistema,nula,0
24189,Proy-2022-modifica,20220905,sistema,nula,0
24190,Proy-2022-modifica,20220906,integración,nula,0
24191,Proy-2022-modifica,20220907,sistema,nula,0
24192,Proy-2022-modifica,20220910,integración,nula,0
24193,Proy-2022-modifica,20220911,integración,nula,0
24194,Proy-2022-modifica,20220912,integración,crítica,1
24195,Proy-2022-modifica,20220914,integración,nula,0
24196,Proy-2022-modifica,20220919,integración,nula,0
24197,Proy-2022-modifica,20220920,integración,nula,0
24198,Proy-2022-modifica,20220921,integración,nula,0
24199,Proy-2022-modifica,20220922,integración,nula,0
24200,Proy-2022-modifica,20220922,sistema,nula,0
24201,Proy-2022-modifica,20220923,integración,nula,0
24202,Proy-2022-modifica,20220924,sistema,media,1
24203,Proy-2022-modifica,20220926,integración,nula,0
24204,Proy-2022-modifica,20220926,sistema,nula,0
24205,Proy-2022-modifica,20220929,integración,nula,0
24206,Proy-2022-modifica,20220929,sistema,nula,0
24207,Proy-2022-modifica,20221001,integración,nula,0
24208,Proy-2022-modifica,20221002,sistema,nula,0
24209,Proy-2022-modifica,20221003,sistema,nula,0
24210,Proy-2022-modifica,20221004,integración,nula,0
24211,Proy-2022-modifica,20221005,integración,nula,0
24212,Proy-2022-modifica,20221005,sistema,baja,1
24213,Proy-2022-modifica,20221006,integración,nula,0
24214,Proy-2022-modifica,20221008,integración,crítica,1
24215,Proy-2022-modifica,20221008,integración,media,1
24216,Proy-2022-modifica,20221009,integración,nula,0
24217,Proy-2022-modifica,20221009,sistema,nula,0
24218,Proy-2022-modifica,20221010,integración,nula,0
24219,Proy-2022-modifica,20221012,integración,nula,0
24220,Proy-2022-modifica,20221013,sistema,baja,1
24221,Proy-2022-modifica,20221015,integración,nula,0
24222,Proy-2022-modifica,20221016,sistema,nula,0
24223,Proy-2022-modifica,20221019,integración,nula,0
24224,Proy-2022-modifica,20221020,integración,nula,0
24225,Proy-2022-modifica,20221022,sistema,nula,0
24226,Proy-2021-implementa,20210521,integración,nula,0
24227,Proy-2021-implementa,20210607,integración,nula,0
24228,Proy-2021-implementa,20210608,integración,crítica,1
24229,Proy-2021-implementa,20210613,integración,nula,0
24230,Proy-2021-implementa,20210621,integración,nula,0
24231,Proy-2021-implementa,20210701,sistema,nula,0
24232,Proy-2021-implementa,20210702,integración,nula,0
24233,Proy-2021-implementa,20210702,sistema,crítica,1
24234,Proy-2021-implementa,20210709,integración,nula,0
24235,Proy-2021-implementa,20210710,sistema,nula,0
24236,Proy-2021-implementa,20210712,integración,crítica,1
24237,Proy-2021-implementa,20210714,integración,nula,0
24238,Proy-2021-implementa,20210714,sistema,nula,0
24239,Proy-2021-implementa,20210715,integración,media,1
24240,Proy-2021-implementa,20210715,integración,nula,0
24241,Proy-2021-implementa,20210716,integración,nula,0
24242,Proy-2021-implementa,20210719,integración,nula,0
24243,Proy-2021-implementa,20210726,sistema,nula,0
24244,Proy-2021-implementa,20210727,integración,nula,0
24245,Proy-2021-implementa,20210729,integración,nula,0
24246,Proy-2021-implementa,20210731,integración,nula,0
24247,Proy-2021-implementa,20210801,integración,nula,0
24248,Proy-2021-implementa,20210801,sistema,nula,0
24249,Proy-2021-implementa,20210802,integración,nula,0
24250,Proy-2021-implementa,20210802,sistema,crítica,1
24251,Proy-2021-implementa,20210803,integración,alta,1
24252,Proy-2021-implementa,20210803,sistema,nula,0
24253,Proy-2021-implementa,20210809,sistema,nula,0
24254,Proy-2021-implementa,20210810,sistema,nula,0
24255,Proy-2021-implementa,20210811,integración,nula,0
24256,Proy-2021-implementa,20210814,sistema,nula,0
24257,Proy-2021-implementa,20210819,integración,nula,0
24258,Proy-2021-implementa,20210821,integración,baja,1
24259,Proy-2021-implementa,20210822,sistema,nula,0
24260,Proy-2021-implementa,20210823,integración,crítica,1
24261,Proy-2021-implementa,20210823,integración,nula,0
24262,Proy-2021-implementa,20210824,sistema,nula,0
24263,Proy-2021-implementa,20210829,sistema,nula,0
24264,Proy-2021-implementa,20210831,integración,media,1
24265,Proy-2018-fortalece,20180514,sistema,nula,0
24266,Proy-2018-fortalece,20180724,sistema,media,1
24267,Proy-2018-fortalece,20180829,integración,media,1
24268,Proy-2018-fortalece,20180909,sistema,nula,0
24269,Proy-2018-fortalece,20180916,integración,nula,0
24270,Proy-2018-fortalece,20180918,sistema,media,1
24271,Proy-2018-fortalece,20181008,integración,nula,0
24272,Proy-2018-fortalece,20181018,sistema,nula,0
24273,Proy-2018-fortalece,20181019,sistema,nula,0
24274,Proy-2018-fortalece,20181026,sistema,baja,1
24275,Proy-2018-fortalece,20181031,integración,nula,0
24276,Proy-2018-fortalece,20181122,integración,nula,0
24277,Proy-2018-fortalece,20181130,integración,nula,0
24278,Proy-2018-fortalece,20181208,sistema,nula,0
24279,Proy-2018-fortalece,20181217,integración,media,1
24280,Proy-2018-fortalece,20181221,sistema,nula,0
24281,Proy-2018-fortalece,20190112,integración,nula,0
24282,Proy-2018-fortalece,20190122,integración,nula,0
24283,Proy-2018-fortalece,20190124,integración,crítica,1
24284,Proy-2018-fortalece,20190126,sistema,nula,0
24285,Proy-2018-fortalece,20190128,sistema,nula,0
24286,Proy-2018-fortalece,20190202,integración,nula,0
24287,Proy-2020-genera,20200813,sistema,nula,0
24288,Proy-2020-genera,20200911,integración,nula,0
24289,Proy-2020-genera,20200920,sistema,crítica,1
24290,Proy-2020-genera,20200921,sistema,nula,0
24291,Proy-2020-genera,20200925,sistema,alta,1
24292,Proy-2020-genera,20200928,sistema,baja,1
24293,Proy-2020-genera,20200929,sistema,nula,0
24294,Proy-2020-genera,20201014,sistema,nula,0
24295,Proy-2020-genera,20201022,integración,nula,0
24296,Proy-2020-genera,20201027,sistema,media,1
24297,Proy-2020-genera,20201028,sistema,nula,0
24298,Proy-2020-genera,20201029,sistema,alta,1
24299,Proy-2020-genera,20201106,sistema,nula,0
24300,Proy-2020-genera,20201114,sistema,nula,0
24301,Proy-2020-genera,20201115,sistema,media,1
24302,Proy-2020-genera,20201117,integración,media,1
24303,Proy-2020-genera,20201121,integración,nula,0
24304,Proy-2020-genera,20201123,sistema,nula,0
24305,Proy-2020-genera,20201201,sistema,nula,0
24306,Proy-2020-genera,20201203,sistema,nula,0
24307,Proy-2020-genera,20201210,sistema,nula,0
24308,Proy-2020-genera,20201211,sistema,nula,0
24309,Proy-2020-genera,20201212,sistema,nula,0
24310,Proy-2020-genera,20201214,sistema,nula,0
24311,Proy-2020-genera,20201215,integración,nula,0
24312,Proy-2020-genera,20201217,sistema,nula,0
24313,Proy-2020-genera,20201218,sistema,nula,0
24314,Proy-2020-genera,20201224,integración,nula,0
24315,Proy-2020-genera,20201226,integración,nula,0
24316,Proy-2020-genera,20201228,integración,nula,0
24317,Proy-2020-genera,20201230,integración,nula,0
24318,Proy-2020-genera,20201230,sistema,nula,0
24319,Proy-2020-genera,20210101,sistema,alta,1
24320,Proy-2020-genera,20210101,sistema,nula,0
24321,Proy-2020-genera,20210103,integración,nula,0
24322,Proy-2020-genera,20210109,integración,crítica,1
24323,Proy-2020-genera,20210109,sistema,nula,0
24324,Proy-2020-genera,20210110,sistema,nula,0
24325,Proy-2020-genera,20210111,integración,alta,1
24326,Proy-2020-genera,20210111,integración,nula,0
24327,Proy-2020-genera,20210112,integración,alta,1
24328,Proy-2020-genera,20210114,integración,nula,0
24329,Proy-2020-genera,20210117,integración,media,1
24330,Proy-2020-genera,20210120,sistema,nula,0
24331,Proy-2020-genera,20210121,integración,nula,0
24332,Proy-2020-genera,20210125,integración,nula,0
24333,Proy-2020-genera,20210127,integración,crítica,1
24334,Proy-2020-genera,20210128,sistema,nula,0
24335,Proy-2020-genera,20210131,integración,nula,0
24336,Proy-2020-genera,20210208,sistema,nula,0
24337,Proy-2020-genera,20210211,sistema,nula,0
24338,Proy-2020-genera,20210213,sistema,nula,0
24339,Proy-2020-genera,20210215,sistema,nula,0
24340,Proy-2020-genera,20210216,integración,baja,1
24341,Proy-2020-genera,20210216,integración,nula,0
24342,Proy-2020-genera,20210216,sistema,nula,0
24343,Proy-2020-genera,20210217,sistema,nula,0
24344,Proy-2020-genera,20210218,integración,nula,0
24345,Proy-2020-genera,20210220,integración,nula,0
24346,Proy-2020-genera,20210222,integración,nula,0
24347,Proy-2020-genera,20210222,sistema,nula,0
24348,Proy-2020-genera,20210225,sistema,nula,0
24349,Proy-2020-genera,20210301,sistema,baja,1
24350,Proy-2020-genera,20210302,sistema,nula,0
24351,Proy-2020-genera,20210305,sistema,crítica,1
24352,Proy-2020-genera,20210308,integración,nula,0
24353,Proy-2020-genera,20210315,integración,crítica,1
24354,Proy-2020-genera,20210315,sistema,nula,0
24355,Proy-2020-genera,20210317,integración,nula,0
24356,Proy-2020-genera,20210325,integración,nula,0
24357,Proy-2021-explota,20210807,integración,nula,0
24358,Proy-2021-explota,20210813,sistema,nula,0
24359,Proy-2021-explota,20210818,sistema,nula,0
24360,Proy-2021-explota,20210820,integración,nula,0
24361,Proy-2021-explota,20210821,integración,nula,0
24362,Proy-2021-explota,20210827,integración,baja,1
24363,Proy-2021-explota,20210905,integración,baja,1
24364,Proy-2021-explota,20210911,sistema,nula,0
24365,Proy-2021-explota,20210915,sistema,nula,0
24366,Proy-2021-explota,20210926,sistema,nula,0
24367,Proy-2021-explota,20210927,sistema,alta,1
24368,Proy-2021-explota,20210930,integración,baja,1
24369,Proy-2021-explota,20210930,sistema,nula,0
24370,Proy-2021-explota,20211001,sistema,nula,0
24371,Proy-2021-explota,20211003,integración,nula,0
24372,Proy-2021-explota,20211004,sistema,nula,0
24373,Proy-2021-explota,20211006,integración,crítica,1
24374,Proy-2021-explota,20211007,sistema,nula,0
24375,Proy-2021-explota,20211009,sistema,nula,0
24376,Proy-2021-explota,20211011,sistema,nula,0
24377,Proy-2021-explota,20211012,integración,nula,0
24378,Proy-2021-explota,20211020,integración,alta,1
24379,Proy-2021-explota,20211023,integración,nula,0
24380,Proy-2021-explota,20211028,integración,nula,0
24381,Proy-2021-explota,20211028,sistema,crítica,1
24382,Proy-2021-explota,20211029,sistema,nula,0
24383,Proy-2021-explota,20211031,integración,nula,0
24384,Proy-2021-explota,20211101,integración,nula,0
24385,Proy-2021-explota,20211103,sistema,nula,0
24386,Proy-2021-explota,20211104,integración,nula,0
24387,Proy-2021-explota,20211105,integración,crítica,1
24388,Proy-2021-explota,20211106,sistema,nula,0
24389,Proy-2021-explota,20211111,integración,nula,0
24390,Proy-2021-explota,20211111,sistema,nula,0
24391,Proy-2021-explota,20211114,integración,nula,0
24392,Proy-2021-explota,20211114,sistema,nula,0
24393,Proy-2021-explota,20211115,integración,nula,0
24394,Proy-2021-explota,20211116,sistema,nula,0
24395,Proy-2021-explota,20211117,sistema,nula,0
24396,Proy-2021-explota,20211119,integración,nula,0
24397,Proy-2021-explota,20211120,sistema,baja,1
24398,Proy-2021-explota,20211121,sistema,alta,1
24399,Proy-2021-explota,20211121,sistema,nula,0
24400,Proy-2021-explota,20211126,sistema,nula,0
24401,Proy-2021-explota,20211128,sistema,nula,0
24402,Proy-2021-explota,20211201,integración,nula,0
24403,Proy-2021-explota,20211201,sistema,nula,0
24404,Proy-2021-explota,20211203,sistema,nula,0
24405,Proy-2021-explota,20211204,sistema,nula,0
24406,Proy-2021-explota,20211206,integración,alta,1
24407,Proy-2021-explota,20211206,integración,nula,0
24408,Proy-2021-explota,20211207,integración,nula,0
24409,Proy-2021-explota,20211208,integración,nula,0
24410,Proy-2021-explota,20211208,sistema,baja,1
24411,Proy-2021-explota,20211209,integración,nula,0
24412,Proy-2021-explota,20211210,integración,nula,0
24413,Proy-2021-explota,20211212,sistema,nula,0
24414,Proy-2021-explota,20211223,integración,nula,0
24415,Proy-2023-fortalece,20230709,integración,nula,0
24416,Proy-2023-fortalece,20231027,integración,nula,0
24417,Proy-2023-fortalece,20231030,integración,crítica,1
24418,Proy-2023-fortalece,20231101,sistema,nula,0
24419,Proy-2023-fortalece,20231105,integración,crítica,1
24420,Proy-2023-fortalece,20231115,integración,alta,1
24421,Proy-2023-fortalece,20231212,integración,alta,1
24422,Proy-2023-fortalece,20231214,sistema,nula,0
24423,Proy-2023-fortalece,20231216,integración,alta,1
24424,Proy-2023-fortalece,20231216,sistema,alta,1
24425,Proy-2023-fortalece,20231227,integración,baja,1
24426,Proy-2023-fortalece,20231227,sistema,nula,0
24427,Proy-2023-fortalece,20231229,integración,nula,0
24428,Proy-2023-fortalece,20240102,sistema,nula,0
24429,Proy-2023-fortalece,20240107,integración,nula,0
24430,Proy-2023-fortalece,20240125,sistema,nula,0
24431,Proy-2023-fortalece,20240126,sistema,nula,0
24432,Proy-2023-fortalece,20240127,integración,nula,0
24433,Proy-2023-fortalece,20240206,sistema,crítica,1
